,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr21,14382861,14383016,13980136,13980485,EH38E3450590,EH38E3450485,14382000,14383000,13980000,13981000,1,-1
1,chr21,14383630,14383803,13980136,13980485,EH38E3450592,EH38E3450485,14383000,14384000,13980000,13981000,1,-1
2,chr21,14382861,14383016,14027192,14027541,EH38E3450590,EH38E3450502,14382000,14383000,14027000,14028000,1,-1
3,chr21,14383630,14383803,14027192,14027541,EH38E3450592,EH38E3450502,14383000,14384000,14027000,14028000,3,-1
4,chr21,14382861,14383016,14215916,14216266,EH38E3450590,EH38E3450552,14382000,14383000,14215000,14216000,7,-1
5,chr21,14383630,14383803,14215916,14216266,EH38E3450592,EH38E3450552,14383000,14384000,14216000,14217000,5,-1
6,chr21,14382861,14383016,14273719,14274068,EH38E3450590,EH38E3450570,14382000,14383000,14273000,14274000,19,-1
7,chr21,14383630,14383803,14273719,14274068,EH38E3450592,EH38E3450570,14383000,14384000,14273000,14274000,22,-1
8,chr21,14616508,14616858,14273719,14274068,EH38E3450694,EH38E3450570,14616000,14617000,14273000,14274000,2,-1
9,chr21,14382861,14383016,14383140,14383490,EH38E3450590,EH38E3450591,14382000,14383000,14383000,14384000,219,-1
10,chr21,14382861,14383016,14383140,14383490,EH38E3450590,EH38E3450591,14383000,14384000,14383000,14384000,84,-1
11,chr21,14383630,14383803,14383140,14383490,EH38E3450592,EH38E3450591,14383000,14384000,14383000,14384000,84,-1
12,chr21,14616508,14616858,14383140,14383490,EH38E3450694,EH38E3450591,14616000,14617000,14383000,14384000,3,-1
13,chr21,14916754,14917099,15064835,15065185,EH38E2130831,EH38E3450879,14916000,14917000,15064000,15065000,10,-1
14,chr21,15423747,15424044,15064835,15065185,EH38E3451007,EH38E3450879,15423000,15424000,15064000,15065000,2,-1
15,chr21,14382861,14383016,15064835,15065185,EH38E3450590,EH38E3450879,14383000,14384000,15065000,15066000,1,-1
16,chr21,14383630,14383803,15064835,15065185,EH38E3450592,EH38E3450879,14383000,14384000,15065000,15066000,1,-1
17,chr21,14616508,14616858,15064835,15065185,EH38E3450694,EH38E3450879,14616000,14617000,15065000,15066000,2,-1
18,chr21,15423747,15424044,15729676,15730026,EH38E3451007,EH38E3451104,15423000,15424000,15729000,15730000,1,-1
19,chr21,15753054,15753389,15729676,15730026,EH38E2131313,EH38E3451104,15753000,15754000,15729000,15730000,70,-1
20,chr21,16280095,16280265,15729676,15730026,EH38E3451282,EH38E3451104,16280000,16281000,15729000,15730000,2,-1
21,chr21,16280276,16280604,15729676,15730026,EH38E3451283,EH38E3451104,16280000,16281000,15729000,15730000,2,-1
22,chr21,15423747,15424044,15730027,15730375,EH38E3451007,EH38E3451105,15423000,15424000,15730000,15731000,1,-1
23,chr21,15753054,15753389,15730027,15730375,EH38E2131313,EH38E3451105,15753000,15754000,15730000,15731000,65,-1
24,chr21,16280095,16280265,16588455,16588801,EH38E3451282,EH38E3451377,16280000,16281000,16588000,16589000,2,-1
25,chr21,16280276,16280604,16588455,16588801,EH38E3451283,EH38E3451377,16280000,16281000,16588000,16589000,2,-1
26,chr21,17119716,17120062,16588455,16588801,EH38E3451467,EH38E3451377,17119000,17120000,16588000,16589000,1,-1
