,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr8,543891,544228,406721,407066,EH38E3813627,EH38E3813567,540000,545000,405000,410000,22,-1
1,chr8,544240,544580,406721,407066,EH38E3813628,EH38E3813567,540000,545000,405000,410000,22,-1
2,chr8,545204,545365,406721,407066,EH38E3813630,EH38E3813567,545000,550000,405000,410000,24,-1
3,chr8,571637,571852,406721,407066,EH38E3813644,EH38E3813567,570000,575000,405000,410000,17,-1
4,chr8,724414,724598,406721,407066,EH38E3813789,EH38E3813567,720000,725000,405000,410000,6,-1
5,chr8,889629,889879,406721,407066,EH38E2606145,EH38E3813567,885000,890000,405000,410000,2,-1
6,chr8,891279,891491,406721,407066,EH38E3813885,EH38E3813567,890000,895000,405000,410000,2,-1
7,chr8,891579,891907,406721,407066,EH38E2606147,EH38E3813567,890000,895000,405000,410000,2,-1
8,chr8,900561,900907,406721,407066,EH38E2606157,EH38E3813567,900000,905000,405000,410000,2,-1
9,chr8,543891,544228,544734,545084,EH38E3813627,EH38E3813629,540000,545000,540000,545000,316,-1
10,chr8,544240,544580,544734,545084,EH38E3813628,EH38E3813629,540000,545000,540000,545000,316,-1
11,chr8,545204,545365,544734,545084,EH38E3813630,EH38E3813629,545000,550000,540000,545000,408,-1
12,chr8,724414,724598,544734,545084,EH38E3813789,EH38E3813629,720000,725000,540000,545000,31,-1
13,chr8,889629,889879,544734,545084,EH38E2606145,EH38E3813629,885000,890000,540000,545000,10,-1
14,chr8,891279,891491,544734,545084,EH38E3813885,EH38E3813629,890000,895000,540000,545000,6,-1
15,chr8,891579,891907,544734,545084,EH38E2606147,EH38E3813629,890000,895000,540000,545000,6,-1
16,chr8,571637,571852,544734,545084,EH38E3813644,EH38E3813629,570000,575000,545000,550000,235,-1
17,chr8,900561,900907,544734,545084,EH38E2606157,EH38E3813629,900000,905000,545000,550000,6,-1
18,chr8,543891,544228,730905,731091,EH38E3813627,EH38E3813798,540000,545000,730000,735000,22,-1
19,chr8,544240,544580,730905,731091,EH38E3813628,EH38E3813798,540000,545000,730000,735000,22,-1
20,chr8,545204,545365,730905,731091,EH38E3813630,EH38E3813798,545000,550000,730000,735000,30,-1
21,chr8,571637,571852,730905,731091,EH38E3813644,EH38E3813798,570000,575000,730000,735000,29,-1
22,chr8,724414,724598,730905,731091,EH38E3813789,EH38E3813798,720000,725000,730000,735000,335,-1
23,chr8,889629,889879,730905,731091,EH38E2606145,EH38E3813798,885000,890000,730000,735000,45,-1
24,chr8,891279,891491,730905,731091,EH38E3813885,EH38E3813798,890000,895000,730000,735000,28,-1
25,chr8,891579,891907,730905,731091,EH38E2606147,EH38E3813798,890000,895000,730000,735000,28,-1
26,chr8,900561,900907,730905,731091,EH38E2606157,EH38E3813798,900000,905000,730000,735000,33,-1
27,chr8,1132976,1133326,730905,731091,EH38E2606250,EH38E3813798,1130000,1135000,730000,735000,2,-1
28,chr8,543891,544228,731165,731514,EH38E3813627,EH38E3813799,540000,545000,730000,735000,22,-1
29,chr8,544240,544580,731165,731514,EH38E3813628,EH38E3813799,540000,545000,730000,735000,22,-1
30,chr8,545204,545365,731165,731514,EH38E3813630,EH38E3813799,545000,550000,730000,735000,30,-1
31,chr8,571637,571852,731165,731514,EH38E3813644,EH38E3813799,570000,575000,730000,735000,29,-1
32,chr8,724414,724598,731165,731514,EH38E3813789,EH38E3813799,720000,725000,730000,735000,335,-1
33,chr8,889629,889879,731165,731514,EH38E2606145,EH38E3813799,885000,890000,730000,735000,45,-1
34,chr8,891279,891491,731165,731514,EH38E3813885,EH38E3813799,890000,895000,730000,735000,28,-1
35,chr8,891579,891907,731165,731514,EH38E2606147,EH38E3813799,890000,895000,730000,735000,28,-1
36,chr8,900561,900907,731165,731514,EH38E2606157,EH38E3813799,900000,905000,730000,735000,33,-1
37,chr8,1132976,1133326,731165,731514,EH38E2606250,EH38E3813799,1130000,1135000,730000,735000,2,-1
38,chr8,1132976,1133326,1763120,1763459,EH38E2606250,EH38E3814319,1130000,1135000,1760000,1765000,1,-1
39,chr8,1764320,1764663,1763120,1763459,EH38E2606488,EH38E3814319,1760000,1765000,1760000,1765000,383,-1
40,chr8,1769190,1769408,1763120,1763459,EH38E3814328,EH38E3814319,1765000,1770000,1760000,1765000,591,-1
41,chr8,1801043,1801333,1763120,1763459,EH38E3814362,EH38E3814319,1800000,1805000,1760000,1765000,152,-1
42,chr8,1802177,1802420,1763120,1763459,EH38E3814364,EH38E3814319,1800000,1805000,1760000,1765000,152,-1
43,chr8,1802430,1802686,1763120,1763459,EH38E2606529,EH38E3814319,1800000,1805000,1760000,1765000,152,-1
44,chr8,1802781,1803121,1763120,1763459,EH38E2606530,EH38E3814319,1800000,1805000,1760000,1765000,152,-1
45,chr8,1803123,1803275,1763120,1763459,EH38E2606531,EH38E3814319,1800000,1805000,1760000,1765000,152,-1
46,chr8,1823127,1823465,1763120,1763459,EH38E3814381,EH38E3814319,1820000,1825000,1760000,1765000,98,-1
47,chr8,1823490,1823644,1763120,1763459,EH38E3814382,EH38E3814319,1820000,1825000,1760000,1765000,98,-1
48,chr8,1897019,1897283,1763120,1763459,EH38E3814482,EH38E3814319,1895000,1900000,1760000,1765000,51,-1
49,chr8,1897319,1897669,1763120,1763459,EH38E3814483,EH38E3814319,1895000,1900000,1760000,1765000,51,-1
50,chr8,1132976,1133326,1763627,1763976,EH38E2606250,EH38E3814320,1130000,1135000,1760000,1765000,1,-1
51,chr8,1764320,1764663,1763627,1763976,EH38E2606488,EH38E3814320,1760000,1765000,1760000,1765000,383,-1
52,chr8,1769190,1769408,1763627,1763976,EH38E3814328,EH38E3814320,1765000,1770000,1760000,1765000,591,-1
53,chr8,1801043,1801333,1763627,1763976,EH38E3814362,EH38E3814320,1800000,1805000,1760000,1765000,152,-1
54,chr8,1802177,1802420,1763627,1763976,EH38E3814364,EH38E3814320,1800000,1805000,1760000,1765000,152,-1
55,chr8,1802430,1802686,1763627,1763976,EH38E2606529,EH38E3814320,1800000,1805000,1760000,1765000,152,-1
56,chr8,1802781,1803121,1763627,1763976,EH38E2606530,EH38E3814320,1800000,1805000,1760000,1765000,152,-1
57,chr8,1803123,1803275,1763627,1763976,EH38E2606531,EH38E3814320,1800000,1805000,1760000,1765000,152,-1
