,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr8,544240,544580,406721,407066,EH38E3813628,EH38E3813567,544000,545000,406000,407000,9,-1
1,chr8,571637,571852,406721,407066,EH38E3813644,EH38E3813567,571000,572000,406000,407000,7,-1
2,chr8,724414,724598,406721,407066,EH38E3813789,EH38E3813567,724000,725000,406000,407000,2,-1
3,chr8,891279,891491,406721,407066,EH38E3813885,EH38E3813567,891000,892000,406000,407000,2,-1
4,chr8,891579,891907,406721,407066,EH38E2606147,EH38E3813567,891000,892000,406000,407000,2,-1
5,chr8,543891,544228,406721,407066,EH38E3813627,EH38E3813567,543000,544000,407000,408000,10,-1
6,chr8,545204,545365,406721,407066,EH38E3813630,EH38E3813567,545000,546000,407000,408000,7,-1
7,chr8,543891,544228,544734,545084,EH38E3813627,EH38E3813629,544000,545000,544000,545000,110,-1
8,chr8,544240,544580,544734,545084,EH38E3813628,EH38E3813629,544000,545000,544000,545000,110,-1
9,chr8,545204,545365,544734,545084,EH38E3813630,EH38E3813629,545000,546000,544000,545000,196,-1
10,chr8,724414,724598,544734,545084,EH38E3813789,EH38E3813629,724000,725000,544000,545000,11,-1
11,chr8,891279,891491,544734,545084,EH38E3813885,EH38E3813629,891000,892000,544000,545000,1,-1
12,chr8,891579,891907,544734,545084,EH38E2606147,EH38E3813629,891000,892000,544000,545000,1,-1
13,chr8,900561,900907,544734,545084,EH38E2606157,EH38E3813629,900000,901000,544000,545000,2,-1
14,chr8,1132976,1133326,544734,545084,EH38E2606250,EH38E3813629,1132000,1133000,544000,545000,1,-1
15,chr8,571637,571852,544734,545084,EH38E3813644,EH38E3813629,571000,572000,545000,546000,68,-1
16,chr8,889629,889879,544734,545084,EH38E2606145,EH38E3813629,889000,890000,545000,546000,4,-1
17,chr8,571637,571852,730905,731091,EH38E3813644,EH38E3813798,571000,572000,730000,731000,8,-1
18,chr8,891279,891491,730905,731091,EH38E3813885,EH38E3813798,891000,892000,730000,731000,10,-1
