,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr17,410567,410808,410004,410354,EH38E1839006,EH38E3201840,410000,415000,410000,415000,317,-1
1,chr17,522919,523253,410004,410354,EH38E3201906,EH38E3201840,520000,525000,410000,415000,84,-1
2,chr17,731864,732055,410004,410354,EH38E3202029,EH38E3201840,730000,735000,410000,415000,25,-1
3,chr17,781918,782107,410004,410354,EH38E3202064,EH38E3201840,780000,785000,410000,415000,11,-1
4,chr17,790934,791278,410004,410354,EH38E3202080,EH38E3201840,790000,795000,410000,415000,31,-1
5,chr17,927829,928179,410004,410354,EH38E1839453,EH38E3201840,925000,930000,410000,415000,7,-1
6,chr17,928263,928415,410004,410354,EH38E3202210,EH38E3201840,925000,930000,410000,415000,7,-1
7,chr17,949734,949982,410004,410354,EH38E3202226,EH38E3201840,945000,950000,410000,415000,3,-1
8,chr17,949999,950312,410004,410354,EH38E3202227,EH38E3201840,945000,950000,410000,415000,3,-1
9,chr17,950548,950895,410004,410354,EH38E1839474,EH38E3201840,950000,955000,410000,415000,1,-1
10,chr17,951562,951911,410004,410354,EH38E1839477,EH38E3201840,950000,955000,410000,415000,1,-1
11,chr17,951916,952070,410004,410354,EH38E1839478,EH38E3201840,950000,955000,410000,415000,1,-1
12,chr17,962657,963000,410004,410354,EH38E3202239,EH38E3201840,960000,965000,410000,415000,1,-1
13,chr17,980076,980298,410004,410354,EH38E3202260,EH38E3201840,980000,985000,410000,415000,32,-1
14,chr17,996564,996913,410004,410354,EH38E1839521,EH38E3201840,995000,1000000,410000,415000,11,-1
15,chr17,997338,997514,410004,410354,EH38E3202267,EH38E3201840,995000,1000000,410000,415000,11,-1
16,chr17,1005042,1005293,410004,410354,EH38E3202279,EH38E3201840,1005000,1010000,410000,415000,7,-1
17,chr17,410567,410808,714714,715057,EH38E1839006,EH38E3202015,410000,415000,710000,715000,50,-1
18,chr17,522919,523253,714714,715057,EH38E3201906,EH38E3202015,520000,525000,710000,715000,26,-1
19,chr17,790934,791278,714714,715057,EH38E3202080,EH38E3202015,790000,795000,710000,715000,87,-1
20,chr17,927829,928179,714714,715057,EH38E1839453,EH38E3202015,925000,930000,710000,715000,11,-1
21,chr17,928263,928415,714714,715057,EH38E3202210,EH38E3202015,925000,930000,710000,715000,11,-1
22,chr17,980076,980298,714714,715057,EH38E3202260,EH38E3202015,980000,985000,710000,715000,14,-1
23,chr17,731864,732055,714714,715057,EH38E3202029,EH38E3202015,730000,735000,715000,720000,239,-1
24,chr17,781918,782107,714714,715057,EH38E3202064,EH38E3202015,780000,785000,715000,720000,83,-1
25,chr17,949734,949982,714714,715057,EH38E3202226,EH38E3202015,945000,950000,715000,720000,7,-1
26,chr17,949999,950312,714714,715057,EH38E3202227,EH38E3202015,945000,950000,715000,720000,7,-1
27,chr17,950548,950895,714714,715057,EH38E1839474,EH38E3202015,950000,955000,715000,720000,12,-1
28,chr17,951562,951911,714714,715057,EH38E1839477,EH38E3202015,950000,955000,715000,720000,12,-1
29,chr17,951916,952070,714714,715057,EH38E1839478,EH38E3202015,950000,955000,715000,720000,12,-1
30,chr17,962657,963000,714714,715057,EH38E3202239,EH38E3202015,960000,965000,715000,720000,10,-1
31,chr17,996564,996913,714714,715057,EH38E1839521,EH38E3202015,995000,1000000,715000,720000,9,-1
32,chr17,997338,997514,714714,715057,EH38E3202267,EH38E3202015,995000,1000000,715000,720000,9,-1
33,chr17,1005042,1005293,714714,715057,EH38E3202279,EH38E3202015,1005000,1010000,715000,720000,3,-1
34,chr17,410567,410808,752113,752462,EH38E1839006,EH38E3202049,410000,415000,750000,755000,19,-1
35,chr17,522919,523253,752113,752462,EH38E3201906,EH38E3202049,520000,525000,750000,755000,10,-1
36,chr17,731864,732055,752113,752462,EH38E3202029,EH38E3202049,730000,735000,750000,755000,181,-1
37,chr17,781918,782107,752113,752462,EH38E3202064,EH38E3202049,780000,785000,750000,755000,154,-1
