,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr16,52925,53226,53563,53913,EH38E1794294,EH38E3159895,53000,54000,53000,54000,75,-1
1,chr16,53250,53444,53563,53913,EH38E1794295,EH38E3159895,53000,54000,53000,54000,75,-1
2,chr16,71413,71762,53563,53913,EH38E3159932,EH38E3159895,71000,72000,53000,54000,27,-1
3,chr16,71787,71944,53563,53913,EH38E3159933,EH38E3159895,71000,72000,53000,54000,27,-1
4,chr16,234963,235243,53563,53913,EH38E3160107,EH38E3159895,234000,235000,53000,54000,1,-1
5,chr16,346546,346879,53563,53913,EH38E3160255,EH38E3159895,346000,347000,53000,54000,1,-1
6,chr16,401461,401618,53563,53913,EH38E3160363,EH38E3159895,401000,402000,53000,54000,2,-1
7,chr16,526701,527046,53563,53913,EH38E1794784,EH38E3159895,526000,527000,53000,54000,1,-1
8,chr16,566836,567182,53563,53913,EH38E3160586,EH38E3159895,567000,568000,53000,54000,2,-1
9,chr16,629771,630110,53563,53913,EH38E3160694,EH38E3159895,630000,631000,53000,54000,1,-1
10,chr16,52925,53226,72480,72830,EH38E1794294,EH38E3159936,52000,53000,72000,73000,37,-1
11,chr16,53250,53444,72480,72830,EH38E1794295,EH38E3159936,53000,54000,72000,73000,26,-1
12,chr16,71413,71762,72480,72830,EH38E3159932,EH38E3159936,71000,72000,72000,73000,299,-1
13,chr16,71787,71944,72480,72830,EH38E3159933,EH38E3159936,71000,72000,72000,73000,299,-1
14,chr16,229052,229334,72480,72830,EH38E3160097,EH38E3159936,229000,230000,72000,73000,3,-1
15,chr16,234963,235243,72480,72830,EH38E3160107,EH38E3159936,234000,235000,72000,73000,5,-1
16,chr16,235350,235699,72480,72830,EH38E1794492,EH38E3159936,235000,236000,72000,73000,3,-1
17,chr16,346546,346879,72480,72830,EH38E3160255,EH38E3159936,346000,347000,72000,73000,1,-1
18,chr16,383366,383716,72480,72830,EH38E3160338,EH38E3159936,383000,384000,72000,73000,2,-1
19,chr16,383741,383978,72480,72830,EH38E3160339,EH38E3159936,383000,384000,72000,73000,2,-1
20,chr16,402025,402176,72480,72830,EH38E3160365,EH38E3159936,402000,403000,72000,73000,1,-1
21,chr16,471985,472135,72480,72830,EH38E3160433,EH38E3159936,472000,473000,72000,73000,3,-1
