,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr4,124644,124858,124247,124595,EH38E3565320,EH38E3565319,124000,125000,124000,125000,114,-1
1,chr4,125466,125794,124247,124595,EH38E2273864,EH38E3565319,125000,126000,124000,125000,193,-1
2,chr4,124644,124858,337464,337813,EH38E3565320,EH38E3565371,124000,125000,337000,338000,3,-1
3,chr4,125466,125794,337464,337813,EH38E2273864,EH38E3565371,125000,126000,337000,338000,1,-1
4,chr4,124644,124858,473834,474046,EH38E3565320,EH38E2273942,124000,125000,473000,474000,1,-1
5,chr4,125466,125794,473834,474046,EH38E2273864,EH38E2273942,125000,126000,473000,474000,1,-1
6,chr4,124644,124858,474070,474420,EH38E3565320,EH38E3565396,124000,125000,474000,475000,1,-1
7,chr4,125466,125794,474070,474420,EH38E2273864,EH38E3565396,125000,126000,474000,475000,1,-1
8,chr4,125466,125794,499013,499360,EH38E2273864,EH38E3565411,125000,126000,499000,500000,1,-1
9,chr4,1297866,1298042,577466,577813,EH38E3566472,EH38E3565459,1298000,1299000,577000,578000,1,-1
10,chr4,931718,931875,674218,674568,EH38E3565957,EH38E2274055,931000,932000,674000,675000,1,-1
11,chr4,931718,931875,689207,689438,EH38E3565957,EH38E3565613,931000,932000,689000,690000,4,-1
12,chr4,1248040,1248243,689207,689438,EH38E3566426,EH38E3565613,1248000,1249000,689000,690000,1,-1
13,chr4,1248319,1248606,689207,689438,EH38E3566427,EH38E3565613,1248000,1249000,689000,690000,1,-1
14,chr4,1248632,1248977,689207,689438,EH38E3566428,EH38E3565613,1248000,1249000,689000,690000,1,-1
15,chr4,1289410,1289569,689207,689438,EH38E3566454,EH38E3565613,1289000,1290000,689000,690000,2,-1
16,chr4,931718,931875,705552,705901,EH38E3565957,EH38E3565635,931000,932000,705000,706000,6,-1
17,chr4,1346687,1346862,705552,705901,EH38E3566547,EH38E3565635,1346000,1347000,705000,706000,1,-1
18,chr4,124644,124858,781561,781771,EH38E3565320,EH38E3565736,124000,125000,781000,782000,1,-1
19,chr4,931718,931875,781561,781771,EH38E3565957,EH38E3565736,931000,932000,781000,782000,5,-1
20,chr4,1248040,1248243,781561,781771,EH38E3566426,EH38E3565736,1248000,1249000,781000,782000,1,-1
21,chr4,1248319,1248606,781561,781771,EH38E3566427,EH38E3565736,1248000,1249000,781000,782000,1,-1
22,chr4,1248632,1248977,781561,781771,EH38E3566428,EH38E3565736,1248000,1249000,781000,782000,1,-1
23,chr4,1289410,1289569,781561,781771,EH38E3566454,EH38E3565736,1289000,1290000,781000,782000,2,-1
24,chr4,1297866,1298042,781561,781771,EH38E3566472,EH38E3565736,1297000,1298000,781000,782000,1,-1
25,chr4,1346687,1346862,781561,781771,EH38E3566547,EH38E3565736,1346000,1347000,781000,782000,1,-1
26,chr4,124644,124858,781835,782184,EH38E3565320,EH38E3565737,124000,125000,781000,782000,1,-1
27,chr4,931718,931875,781835,782184,EH38E3565957,EH38E3565737,931000,932000,781000,782000,5,-1
28,chr4,1248040,1248243,781835,782184,EH38E3566426,EH38E3565737,1248000,1249000,781000,782000,1,-1
29,chr4,1248319,1248606,781835,782184,EH38E3566427,EH38E3565737,1248000,1249000,781000,782000,1,-1
30,chr4,1248632,1248977,781835,782184,EH38E3566428,EH38E3565737,1248000,1249000,781000,782000,1,-1
31,chr4,1289410,1289569,781835,782184,EH38E3566454,EH38E3565737,1289000,1290000,781000,782000,2,-1
32,chr4,1297866,1298042,781835,782184,EH38E3566472,EH38E3565737,1297000,1298000,781000,782000,1,-1
33,chr4,1346687,1346862,781835,782184,EH38E3566547,EH38E3565737,1346000,1347000,782000,783000,3,-1
34,chr4,931718,931875,932226,932576,EH38E3565957,EH38E3565959,931000,932000,932000,933000,185,-1
35,chr4,1248040,1248243,932226,932576,EH38E3566426,EH38E3565959,1248000,1249000,932000,933000,4,-1
36,chr4,1248319,1248606,932226,932576,EH38E3566427,EH38E3565959,1248000,1249000,932000,933000,4,-1
37,chr4,1248632,1248977,932226,932576,EH38E3566428,EH38E3565959,1248000,1249000,932000,933000,4,-1
38,chr4,1289410,1289569,932226,932576,EH38E3566454,EH38E3565959,1289000,1290000,932000,933000,5,-1
39,chr4,1297866,1298042,932226,932576,EH38E3566472,EH38E3565959,1297000,1298000,932000,933000,1,-1
40,chr4,931718,931875,973498,973834,EH38E3565957,EH38E3566027,931000,932000,973000,974000,49,-1
41,chr4,1289410,1289569,973498,973834,EH38E3566454,EH38E3566027,1289000,1290000,973000,974000,4,-1
42,chr4,1297866,1298042,973498,973834,EH38E3566472,EH38E3566027,1297000,1298000,973000,974000,1,-1
43,chr4,1248040,1248243,986836,987154,EH38E3566426,EH38E3566041,1248000,1249000,986000,987000,3,-1
44,chr4,1248319,1248606,986836,987154,EH38E3566427,EH38E3566041,1248000,1249000,986000,987000,3,-1
45,chr4,1248632,1248977,986836,987154,EH38E3566428,EH38E3566041,1248000,1249000,986000,987000,3,-1
46,chr4,1289410,1289569,986836,987154,EH38E3566454,EH38E3566041,1289000,1290000,986000,987000,5,-1
47,chr4,1297866,1298042,986836,987154,EH38E3566472,EH38E3566041,1297000,1298000,986000,987000,3,-1
48,chr4,931718,931875,986836,987154,EH38E3565957,EH38E3566041,931000,932000,987000,988000,53,-1
49,chr4,931718,931875,1009667,1010001,EH38E3565957,EH38E3566083,931000,932000,1009000,1010000,15,-1
50,chr4,1248040,1248243,1009667,1010001,EH38E3566426,EH38E3566083,1248000,1249000,1009000,1010000,4,-1
51,chr4,1248319,1248606,1009667,1010001,EH38E3566427,EH38E3566083,1248000,1249000,1009000,1010000,4,-1
52,chr4,1248632,1248977,1009667,1010001,EH38E3566428,EH38E3566083,1248000,1249000,1009000,1010000,4,-1
53,chr4,1289410,1289569,1009667,1010001,EH38E3566454,EH38E3566083,1289000,1290000,1009000,1010000,4,-1
54,chr4,1297866,1298042,1009667,1010001,EH38E3566472,EH38E3566083,1297000,1298000,1009000,1010000,1,-1
55,chr4,1346687,1346862,1009667,1010001,EH38E3566547,EH38E3566083,1346000,1347000,1010000,1011000,1,-1
56,chr4,931718,931875,1011354,1011704,EH38E3565957,EH38E3566088,931000,932000,1011000,1012000,20,-1
57,chr4,1248040,1248243,1011354,1011704,EH38E3566426,EH38E3566088,1248000,1249000,1011000,1012000,4,-1
58,chr4,1248319,1248606,1011354,1011704,EH38E3566427,EH38E3566088,1248000,1249000,1011000,1012000,4,-1
59,chr4,1248632,1248977,1011354,1011704,EH38E3566428,EH38E3566088,1248000,1249000,1011000,1012000,4,-1
60,chr4,1289410,1289569,1011354,1011704,EH38E3566454,EH38E3566088,1289000,1290000,1011000,1012000,2,-1
61,chr4,1297866,1298042,1011354,1011704,EH38E3566472,EH38E3566088,1297000,1298000,1011000,1012000,1,-1
62,chr4,931718,931875,1012244,1012491,EH38E3565957,EH38E3566091,931000,932000,1012000,1013000,21,-1
63,chr4,1248040,1248243,1012244,1012491,EH38E3566426,EH38E3566091,1248000,1249000,1012000,1013000,4,-1
64,chr4,1248319,1248606,1012244,1012491,EH38E3566427,EH38E3566091,1248000,1249000,1012000,1013000,4,-1
65,chr4,1248632,1248977,1012244,1012491,EH38E3566428,EH38E3566091,1248000,1249000,1012000,1013000,4,-1
66,chr4,1289410,1289569,1012244,1012491,EH38E3566454,EH38E3566091,1289000,1290000,1012000,1013000,4,-1
67,chr4,1297866,1298042,1012244,1012491,EH38E3566472,EH38E3566091,1297000,1298000,1012000,1013000,1,-1
68,chr4,1346687,1346862,1012244,1012491,EH38E3566547,EH38E3566091,1346000,1347000,1012000,1013000,1,-1
69,chr4,931718,931875,1113440,1113745,EH38E3565957,EH38E3566228,931000,932000,1113000,1114000,4,-1
70,chr4,1248040,1248243,1113440,1113745,EH38E3566426,EH38E3566228,1248000,1249000,1113000,1114000,5,-1
71,chr4,1248319,1248606,1113440,1113745,EH38E3566427,EH38E3566228,1248000,1249000,1113000,1114000,5,-1
72,chr4,1248632,1248977,1113440,1113745,EH38E3566428,EH38E3566228,1248000,1249000,1113000,1114000,5,-1
73,chr4,1289410,1289569,1113440,1113745,EH38E3566454,EH38E3566228,1289000,1290000,1113000,1114000,10,-1
74,chr4,1297866,1298042,1113440,1113745,EH38E3566472,EH38E3566228,1297000,1298000,1113000,1114000,5,-1
75,chr4,1346687,1346862,1113440,1113745,EH38E3566547,EH38E3566228,1346000,1347000,1113000,1114000,2,-1
76,chr4,931718,931875,1167627,1167977,EH38E3565957,EH38E3566265,931000,932000,1167000,1168000,11,-1
77,chr4,1248040,1248243,1167627,1167977,EH38E3566426,EH38E3566265,1248000,1249000,1167000,1168000,63,-1
78,chr4,1248319,1248606,1167627,1167977,EH38E3566427,EH38E3566265,1248000,1249000,1167000,1168000,63,-1
79,chr4,1248632,1248977,1167627,1167977,EH38E3566428,EH38E3566265,1248000,1249000,1167000,1168000,63,-1
80,chr4,1289410,1289569,1167627,1167977,EH38E3566454,EH38E3566265,1289000,1290000,1167000,1168000,97,-1
81,chr4,1297866,1298042,1167627,1167977,EH38E3566472,EH38E3566265,1297000,1298000,1167000,1168000,50,-1
82,chr4,1346687,1346862,1167627,1167977,EH38E3566547,EH38E3566265,1346000,1347000,1167000,1168000,22,-1
83,chr4,1712994,1713211,1167627,1167977,EH38E3567012,EH38E3566265,1713000,1714000,1167000,1168000,1,-1
84,chr4,931718,931875,1172494,1172754,EH38E3565957,EH38E3566279,931000,932000,1172000,1173000,6,-1
85,chr4,1248040,1248243,1172494,1172754,EH38E3566426,EH38E3566279,1248000,1249000,1172000,1173000,60,-1
86,chr4,1248319,1248606,1172494,1172754,EH38E3566427,EH38E3566279,1248000,1249000,1172000,1173000,60,-1
87,chr4,1248632,1248977,1172494,1172754,EH38E3566428,EH38E3566279,1248000,1249000,1172000,1173000,60,-1
88,chr4,1289410,1289569,1172494,1172754,EH38E3566454,EH38E3566279,1289000,1290000,1172000,1173000,83,-1
89,chr4,1297866,1298042,1172494,1172754,EH38E3566472,EH38E3566279,1297000,1298000,1172000,1173000,40,-1
90,chr4,1346687,1346862,1172494,1172754,EH38E3566547,EH38E3566279,1346000,1347000,1172000,1173000,16,-1
91,chr4,931718,931875,1248993,1249334,EH38E3565957,EH38E3566429,931000,932000,1248000,1249000,1,-1
92,chr4,1248040,1248243,1248993,1249334,EH38E3566426,EH38E3566429,1248000,1249000,1248000,1249000,125,-1
93,chr4,1248319,1248606,1248993,1249334,EH38E3566427,EH38E3566429,1248000,1249000,1248000,1249000,125,-1
94,chr4,1248632,1248977,1248993,1249334,EH38E3566428,EH38E3566429,1248000,1249000,1248000,1249000,125,-1
