,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr7,96922,97242,31122,31429,EH38E3750762,EH38E3750699,96000,97000,31000,32000,10,-1
1,chr7,514916,515219,31122,31429,EH38E3751387,EH38E3750699,514000,515000,31000,32000,1,-1
2,chr7,96922,97242,149170,149520,EH38E3750762,EH38E3750820,96000,97000,149000,150000,26,-1
3,chr7,514916,515219,149170,149520,EH38E3751387,EH38E3750820,514000,515000,149000,150000,1,-1
4,chr7,515744,516079,149170,149520,EH38E2527632,EH38E3750820,515000,516000,149000,150000,1,-1
5,chr7,876708,877020,149170,149520,EH38E3751837,EH38E3750820,876000,877000,149000,150000,1,-1
6,chr7,96922,97242,149524,149710,EH38E3750762,EH38E3750821,96000,97000,149000,150000,26,-1
7,chr7,514916,515219,149524,149710,EH38E3751387,EH38E3750821,514000,515000,149000,150000,1,-1
8,chr7,515744,516079,149524,149710,EH38E2527632,EH38E3750821,515000,516000,149000,150000,1,-1
9,chr7,876708,877020,149524,149710,EH38E3751837,EH38E3750821,876000,877000,149000,150000,1,-1
10,chr7,96922,97242,519079,519420,EH38E3750762,EH38E3751394,96000,97000,519000,520000,2,-1
11,chr7,514916,515219,519079,519420,EH38E3751387,EH38E3751394,514000,515000,519000,520000,127,-1
12,chr7,515744,516079,519079,519420,EH38E2527632,EH38E3751394,515000,516000,519000,520000,157,-1
13,chr7,665810,666160,519079,519420,EH38E3751598,EH38E3751394,665000,666000,519000,520000,4,-1
14,chr7,774319,774507,519079,519420,EH38E3751712,EH38E3751394,774000,775000,519000,520000,2,-1
15,chr7,774552,774828,519079,519420,EH38E3751713,EH38E3751394,774000,775000,519000,520000,2,-1
16,chr7,813221,813567,519079,519420,EH38E3751754,EH38E3751394,813000,814000,519000,520000,4,-1
17,chr7,815377,815676,519079,519420,EH38E3751759,EH38E3751394,815000,816000,519000,520000,1,-1
18,chr7,815775,816112,519079,519420,EH38E2527899,EH38E3751394,815000,816000,519000,520000,1,-1
19,chr7,876708,877020,519079,519420,EH38E3751837,EH38E3751394,876000,877000,519000,520000,4,-1
20,chr7,974984,975331,519079,519420,EH38E3752033,EH38E3751394,975000,976000,519000,520000,1,-1
21,chr7,96922,97242,520116,520452,EH38E3750762,EH38E3751396,97000,98000,520000,521000,1,-1
22,chr7,514916,515219,520116,520452,EH38E3751387,EH38E3751396,514000,515000,520000,521000,143,-1
23,chr7,515744,516079,520116,520452,EH38E2527632,EH38E3751396,515000,516000,520000,521000,141,-1
24,chr7,665810,666160,520116,520452,EH38E3751598,EH38E3751396,665000,666000,520000,521000,9,-1
25,chr7,774319,774507,520116,520452,EH38E3751712,EH38E3751396,774000,775000,520000,521000,7,-1
26,chr7,774552,774828,520116,520452,EH38E3751713,EH38E3751396,774000,775000,520000,521000,7,-1
27,chr7,815377,815676,520116,520452,EH38E3751759,EH38E3751396,815000,816000,520000,521000,3,-1
28,chr7,815775,816112,520116,520452,EH38E2527899,EH38E3751396,815000,816000,520000,521000,3,-1
29,chr7,876708,877020,520116,520452,EH38E3751837,EH38E3751396,876000,877000,520000,521000,3,-1
30,chr7,974984,975331,520116,520452,EH38E3752033,EH38E3751396,975000,976000,520000,521000,1,-1
31,chr7,1060368,1060715,520116,520452,EH38E3752179,EH38E3751396,1060000,1061000,520000,521000,1,-1
32,chr7,514916,515219,726467,726815,EH38E3751387,EH38E2527815,515000,516000,726000,727000,3,-1
33,chr7,515744,516079,726467,726815,EH38E2527632,EH38E2527815,515000,516000,726000,727000,3,-1
34,chr7,665810,666160,726467,726815,EH38E3751598,EH38E2527815,665000,666000,726000,727000,44,-1
35,chr7,774319,774507,726467,726815,EH38E3751712,EH38E2527815,774000,775000,726000,727000,58,-1
36,chr7,774552,774828,726467,726815,EH38E3751713,EH38E2527815,774000,775000,726000,727000,58,-1
37,chr7,813221,813567,726467,726815,EH38E3751754,EH38E2527815,813000,814000,726000,727000,8,-1
38,chr7,815377,815676,726467,726815,EH38E3751759,EH38E2527815,815000,816000,726000,727000,13,-1
39,chr7,815775,816112,726467,726815,EH38E2527899,EH38E2527815,815000,816000,726000,727000,13,-1
