,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr11,291487,291828,207425,207775,EH38E2937230,EH38E2937125,291000,292000,207000,208000,5,-1
1,chr11,333914,334249,207425,207775,EH38E1513410,EH38E2937125,333000,334000,207000,208000,9,-1
2,chr11,334286,334625,207425,207775,EH38E1513411,EH38E2937125,334000,335000,207000,208000,13,-1
3,chr11,341508,341847,207425,207775,EH38E2937324,EH38E2937125,341000,342000,207000,208000,10,-1
4,chr11,355760,355973,207425,207775,EH38E2937341,EH38E2937125,355000,356000,207000,208000,9,-1
5,chr11,356039,356389,207425,207775,EH38E2937342,EH38E2937125,356000,357000,207000,208000,9,-1
6,chr11,448049,448397,207425,207775,EH38E2937489,EH38E2937125,448000,449000,207000,208000,6,-1
7,chr11,448480,448693,207425,207775,EH38E2937490,EH38E2937125,448000,449000,207000,208000,6,-1
8,chr11,575791,575982,207425,207775,EH38E2937715,EH38E2937125,575000,576000,207000,208000,1,-1
9,chr11,575993,576336,207425,207775,EH38E2937716,EH38E2937125,575000,576000,207000,208000,1,-1
10,chr11,746959,747128,207425,207775,EH38E2937982,EH38E2937125,747000,748000,207000,208000,1,-1
11,chr11,762391,762723,207425,207775,EH38E2937995,EH38E2937125,762000,763000,207000,208000,1,-1
12,chr11,763130,763472,207425,207775,EH38E2937997,EH38E2937125,763000,764000,207000,208000,1,-1
13,chr11,777127,777346,207425,207775,EH38E2938028,EH38E2937125,777000,778000,207000,208000,1,-1
14,chr11,944771,945117,207425,207775,EH38E1514153,EH38E2937125,944000,945000,207000,208000,1,-1
15,chr11,291487,291828,208266,208472,EH38E2937230,EH38E2937127,291000,292000,208000,209000,15,-1
16,chr11,333914,334249,208266,208472,EH38E1513410,EH38E2937127,333000,334000,208000,209000,8,-1
17,chr11,334286,334625,208266,208472,EH38E1513411,EH38E2937127,334000,335000,208000,209000,6,-1
18,chr11,341508,341847,208266,208472,EH38E2937324,EH38E2937127,341000,342000,208000,209000,7,-1
19,chr11,355760,355973,208266,208472,EH38E2937341,EH38E2937127,355000,356000,208000,209000,4,-1
20,chr11,356039,356389,208266,208472,EH38E2937342,EH38E2937127,356000,357000,208000,209000,6,-1
21,chr11,448049,448397,208266,208472,EH38E2937489,EH38E2937127,448000,449000,208000,209000,9,-1
22,chr11,448480,448693,208266,208472,EH38E2937490,EH38E2937127,448000,449000,208000,209000,9,-1
