,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr5,399822,400172,91870,92218,EH38E3621396,EH38E3621065,399000,400000,91000,92000,1,-1
1,chr5,415460,415809,91870,92218,EH38E3621416,EH38E3621065,415000,416000,91000,92000,2,-1
2,chr5,82144,82490,91870,92218,EH38E3621056,EH38E3621065,82000,83000,92000,93000,115,-1
3,chr5,82144,82490,217892,218050,EH38E3621056,EH38E3621204,82000,83000,217000,218000,24,-1
4,chr5,672775,673118,217892,218050,EH38E3621768,EH38E3621204,672000,673000,217000,218000,1,-1
5,chr5,399822,400172,217892,218050,EH38E3621396,EH38E3621204,399000,400000,218000,219000,9,-1
6,chr5,415460,415809,217892,218050,EH38E3621416,EH38E3621204,415000,416000,218000,219000,8,-1
7,chr5,82144,82490,218070,218419,EH38E3621056,EH38E3621205,82000,83000,218000,219000,19,-1
8,chr5,399822,400172,218070,218419,EH38E3621396,EH38E3621205,399000,400000,218000,219000,9,-1
9,chr5,415460,415809,218070,218419,EH38E3621416,EH38E3621205,415000,416000,218000,219000,8,-1
10,chr5,82144,82490,271346,271696,EH38E3621056,EH38E3621238,82000,83000,271000,272000,3,-1
11,chr5,399822,400172,271346,271696,EH38E3621396,EH38E3621238,399000,400000,271000,272000,6,-1
12,chr5,415460,415809,271346,271696,EH38E3621416,EH38E3621238,415000,416000,271000,272000,6,-1
13,chr5,672775,673118,271346,271696,EH38E3621768,EH38E3621238,672000,673000,271000,272000,2,-1
14,chr5,82144,82490,472666,472825,EH38E3621056,EH38E3621505,82000,83000,472000,473000,2,-1
15,chr5,399822,400172,472666,472825,EH38E3621396,EH38E3621505,399000,400000,472000,473000,8,-1
16,chr5,415460,415809,472666,472825,EH38E3621416,EH38E3621505,415000,416000,472000,473000,13,-1
17,chr5,672775,673118,472666,472825,EH38E3621768,EH38E3621505,672000,673000,472000,473000,6,-1
18,chr5,891198,891515,472666,472825,EH38E3621961,EH38E3621505,891000,892000,472000,473000,1,-1
19,chr5,82144,82490,472994,473343,EH38E3621056,EH38E3621506,82000,83000,472000,473000,2,-1
20,chr5,415460,415809,472994,473343,EH38E3621416,EH38E3621506,415000,416000,472000,473000,13,-1
21,chr5,891198,891515,472994,473343,EH38E3621961,EH38E3621506,891000,892000,472000,473000,1,-1
22,chr5,399822,400172,472994,473343,EH38E3621396,EH38E3621506,399000,400000,473000,474000,9,-1
23,chr5,672775,673118,472994,473343,EH38E3621768,EH38E3621506,672000,673000,473000,474000,12,-1
24,chr5,399822,400172,612168,612495,EH38E3621396,EH38E3621672,399000,400000,612000,613000,2,-1
25,chr5,415460,415809,612168,612495,EH38E3621416,EH38E3621672,415000,416000,612000,613000,5,-1
26,chr5,672775,673118,612168,612495,EH38E3621768,EH38E3621672,672000,673000,612000,613000,27,-1
27,chr5,891198,891515,612168,612495,EH38E3621961,EH38E3621672,891000,892000,612000,613000,1,-1
28,chr5,912614,912943,612168,612495,EH38E2352374,EH38E3621672,912000,913000,612000,613000,3,-1
29,chr5,82144,82490,693322,693588,EH38E3621056,EH38E3621806,82000,83000,693000,694000,1,-1
30,chr5,399822,400172,693322,693588,EH38E3621396,EH38E3621806,399000,400000,693000,694000,1,-1
31,chr5,415460,415809,693322,693588,EH38E3621416,EH38E3621806,415000,416000,693000,694000,2,-1
32,chr5,672775,673118,693322,693588,EH38E3621768,EH38E3621806,672000,673000,693000,694000,80,-1
33,chr5,891198,891515,693322,693588,EH38E3621961,EH38E3621806,891000,892000,693000,694000,11,-1
34,chr5,912614,912943,693322,693588,EH38E2352374,EH38E3621806,912000,913000,693000,694000,9,-1
35,chr5,82144,82490,784638,784984,EH38E3621056,EH38E3621877,82000,83000,784000,785000,1,-1
36,chr5,399822,400172,784638,784984,EH38E3621396,EH38E3621877,400000,401000,784000,785000,2,-1
37,chr5,415460,415809,784638,784984,EH38E3621416,EH38E3621877,415000,416000,784000,785000,2,-1
38,chr5,672775,673118,784638,784984,EH38E3621768,EH38E3621877,672000,673000,784000,785000,40,-1
39,chr5,891198,891515,784638,784984,EH38E3621961,EH38E3621877,891000,892000,784000,785000,17,-1
40,chr5,912614,912943,784638,784984,EH38E2352374,EH38E3621877,912000,913000,784000,785000,14,-1
41,chr5,399822,400172,892499,892678,EH38E3621396,EH38E3621965,399000,400000,892000,893000,1,-1
42,chr5,672775,673118,892499,892678,EH38E3621768,EH38E3621965,672000,673000,892000,893000,18,-1
43,chr5,891198,891515,892499,892678,EH38E3621961,EH38E3621965,891000,892000,892000,893000,185,-1
44,chr5,912614,912943,892499,892678,EH38E2352374,EH38E3621965,912000,913000,892000,893000,79,-1
45,chr5,1107192,1107449,892499,892678,EH38E3622270,EH38E3621965,1107000,1108000,892000,893000,2,-1
46,chr5,399822,400172,892681,892965,EH38E3621396,EH38E3621966,399000,400000,892000,893000,1,-1
47,chr5,672775,673118,892681,892965,EH38E3621768,EH38E3621966,672000,673000,892000,893000,18,-1
48,chr5,891198,891515,892681,892965,EH38E3621961,EH38E3621966,891000,892000,892000,893000,185,-1
49,chr5,912614,912943,892681,892965,EH38E2352374,EH38E3621966,912000,913000,892000,893000,79,-1
50,chr5,1107192,1107449,892681,892965,EH38E3622270,EH38E3621966,1107000,1108000,892000,893000,2,-1
51,chr5,672775,673118,1005016,1005201,EH38E3621768,EH38E3622090,672000,673000,1005000,1006000,14,-1
52,chr5,891198,891515,1005016,1005201,EH38E3621961,EH38E3622090,891000,892000,1005000,1006000,4,-1
53,chr5,912614,912943,1005016,1005201,EH38E2352374,EH38E3622090,912000,913000,1005000,1006000,29,-1
54,chr5,1107192,1107449,1005016,1005201,EH38E3622270,EH38E3622090,1107000,1108000,1005000,1006000,18,-1
55,chr5,672775,673118,1111921,1112225,EH38E3621768,EH38E3622281,672000,673000,1111000,1112000,3,-1
56,chr5,891198,891515,1111921,1112225,EH38E3621961,EH38E3622281,891000,892000,1111000,1112000,3,-1
57,chr5,1107192,1107449,1111921,1112225,EH38E3622270,EH38E3622281,1107000,1108000,1111000,1112000,168,-1
58,chr5,1316138,1316310,1111921,1112225,EH38E3622554,EH38E3622281,1316000,1317000,1111000,1112000,3,-1
59,chr5,1316343,1316692,1111921,1112225,EH38E3622555,EH38E3622281,1316000,1317000,1111000,1112000,3,-1
60,chr5,1511714,1512032,1111921,1112225,EH38E3622805,EH38E3622281,1511000,1512000,1111000,1112000,1,-1
