,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr18,267501,267656,158298,158647,EH38E3253025,EH38E3252996,265000,270000,155000,160000,36,-1
1,chr18,267698,267882,158298,158647,EH38E3253026,EH38E3252996,265000,270000,155000,160000,36,-1
2,chr18,268371,268601,158298,158647,EH38E3253028,EH38E3252996,265000,270000,155000,160000,36,-1
3,chr18,657993,658156,158298,158647,EH38E3253241,EH38E3252996,655000,660000,155000,160000,9,-1
4,chr18,658604,658854,158298,158647,EH38E3253243,EH38E3252996,655000,660000,155000,160000,9,-1
5,chr18,811669,811920,158298,158647,EH38E3253317,EH38E3252996,810000,815000,155000,160000,5,-1
6,chr18,812755,813101,158298,158647,EH38E3253319,EH38E3252996,810000,815000,155000,160000,5,-1
7,chr18,2570948,2571156,158298,158647,EH38E3253676,EH38E3252996,2570000,2575000,155000,160000,1,-1
8,chr18,2906970,2907149,158298,158647,EH38E3253822,EH38E3252996,2905000,2910000,155000,160000,1,-1
9,chr18,267501,267656,267966,268306,EH38E3253025,EH38E3253027,265000,270000,265000,270000,2691,-1
10,chr18,267698,267882,267966,268306,EH38E3253026,EH38E3253027,265000,270000,265000,270000,2691,-1
11,chr18,268371,268601,267966,268306,EH38E3253028,EH38E3253027,265000,270000,265000,270000,2691,-1
12,chr18,657993,658156,267966,268306,EH38E3253241,EH38E3253027,655000,660000,265000,270000,26,-1
13,chr18,658604,658854,267966,268306,EH38E3253243,EH38E3253027,655000,660000,265000,270000,26,-1
14,chr18,811669,811920,267966,268306,EH38E3253317,EH38E3253027,810000,815000,265000,270000,11,-1
15,chr18,812755,813101,267966,268306,EH38E3253319,EH38E3253027,810000,815000,265000,270000,11,-1
16,chr18,2570948,2571156,267966,268306,EH38E3253676,EH38E3253027,2570000,2575000,265000,270000,3,-1
17,chr18,3012365,3012519,267966,268306,EH38E3253922,EH38E3253027,3010000,3015000,265000,270000,1,-1
18,chr18,3246717,3246957,267966,268306,EH38E3254051,EH38E3253027,3245000,3250000,265000,270000,1,-1
19,chr18,267501,267656,596872,597179,EH38E3253025,EH38E3253205,265000,270000,595000,600000,38,-1
20,chr18,267698,267882,596872,597179,EH38E3253026,EH38E3253205,265000,270000,595000,600000,38,-1
21,chr18,268371,268601,596872,597179,EH38E3253028,EH38E3253205,265000,270000,595000,600000,38,-1
22,chr18,657993,658156,596872,597179,EH38E3253241,EH38E3253205,655000,660000,595000,600000,45,-1
