,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chrX,283065,283218,276130,276478,EH38E3922140,EH38E3922126,280000,285000,275000,280000,1029,-1
1,chrX,283251,283600,276130,276478,EH38E3922141,EH38E3922126,280000,285000,275000,280000,1029,-1
2,chrX,283647,283801,276130,276478,EH38E3922142,EH38E3922126,280000,285000,275000,280000,1029,-1
3,chrX,317869,318084,276130,276478,EH38E3922171,EH38E3922126,315000,320000,275000,280000,139,-1
4,chrX,318092,318419,276130,276478,EH38E3922172,EH38E3922126,315000,320000,275000,280000,139,-1
5,chrX,318453,318643,276130,276478,EH38E3922173,EH38E3922126,315000,320000,275000,280000,139,-1
6,chrX,319153,319320,276130,276478,EH38E3922175,EH38E3922126,315000,320000,275000,280000,139,-1
7,chrX,363379,363564,276130,276478,EH38E3922236,EH38E3922126,360000,365000,275000,280000,36,-1
8,chrX,387113,387463,276130,276478,EH38E3922265,EH38E3922126,385000,390000,275000,280000,18,-1
9,chrX,413446,413794,276130,276478,EH38E3922278,EH38E3922126,410000,415000,275000,280000,12,-1
10,chrX,413978,414247,276130,276478,EH38E2738596,EH38E3922126,410000,415000,275000,280000,12,-1
11,chrX,476234,476577,276130,276478,EH38E3922303,EH38E3922126,475000,480000,275000,280000,9,-1
12,chrX,499880,500224,276130,276478,EH38E3922309,EH38E3922126,495000,500000,275000,280000,8,-1
13,chrX,531445,531646,276130,276478,EH38E2738629,EH38E3922126,530000,535000,275000,280000,5,-1
14,chrX,791473,791800,276130,276478,EH38E2738747,EH38E3922126,790000,795000,275000,280000,7,-1
15,chrX,997744,998091,276130,276478,EH38E3922484,EH38E3922126,995000,1000000,275000,280000,3,-1
16,chrX,1108517,1108762,276130,276478,EH38E2738846,EH38E3922126,1105000,1110000,275000,280000,5,-1
17,chrX,1108779,1109017,276130,276478,EH38E2738847,EH38E3922126,1105000,1110000,275000,280000,5,-1
18,chrX,1205303,1205648,276130,276478,EH38E2738874,EH38E3922126,1205000,1210000,275000,280000,5,-1
19,chrX,1205686,1205967,276130,276478,EH38E3922543,EH38E3922126,1205000,1210000,275000,280000,5,-1
20,chrX,1205969,1206161,276130,276478,EH38E3922544,EH38E3922126,1205000,1210000,275000,280000,5,-1
21,chrX,1206248,1206455,276130,276478,EH38E2738877,EH38E3922126,1205000,1210000,275000,280000,5,-1
22,chrX,1243142,1243437,276130,276478,EH38E2738898,EH38E3922126,1240000,1245000,275000,280000,12,-1
23,chrX,1248278,1248556,276130,276478,EH38E2738904,EH38E3922126,1245000,1250000,275000,280000,2,-1
24,chrX,1248570,1248910,276130,276478,EH38E2738905,EH38E3922126,1245000,1250000,275000,280000,2,-1
25,chrX,1248912,1249070,276130,276478,EH38E2738906,EH38E3922126,1245000,1250000,275000,280000,2,-1
26,chrX,1249206,1249552,276130,276478,EH38E3922570,EH38E3922126,1245000,1250000,275000,280000,2,-1
27,chrX,1249567,1249917,276130,276478,EH38E2738909,EH38E3922126,1245000,1250000,275000,280000,2,-1
28,chrX,1355873,1356050,276130,276478,EH38E3922627,EH38E3922126,1355000,1360000,275000,280000,7,-1
29,chrX,1391538,1391888,276130,276478,EH38E3922660,EH38E3922126,1390000,1395000,275000,280000,8,-1
30,chrX,1392429,1392605,276130,276478,EH38E3922662,EH38E3922126,1390000,1395000,275000,280000,8,-1
31,chrX,1392895,1393138,276130,276478,EH38E3922664,EH38E3922126,1390000,1395000,275000,280000,8,-1
32,chrX,1452500,1452701,276130,276478,EH38E2739050,EH38E3922126,1450000,1455000,275000,280000,3,-1
33,chrX,1452969,1453315,276130,276478,EH38E3922720,EH38E3922126,1450000,1455000,275000,280000,3,-1
34,chrX,1481711,1482061,276130,276478,EH38E3922771,EH38E3922126,1480000,1485000,275000,280000,5,-1
35,chrX,1925096,1925420,276130,276478,EH38E2739274,EH38E3922126,1925000,1930000,275000,280000,1,-1
36,chrX,2182565,2182910,276130,276478,EH38E2739299,EH38E3922126,2180000,2185000,275000,280000,2,-1
37,chrX,2262881,2263062,276130,276478,EH38E3923034,EH38E3922126,2260000,2265000,275000,280000,1,-1
38,chrX,2311510,2311858,276130,276478,EH38E2739351,EH38E3922126,2310000,2315000,275000,280000,1,-1
39,chrX,2450720,2451068,276130,276478,EH38E2739445,EH38E3922126,2450000,2455000,275000,280000,1,-1
40,chrX,2451800,2451986,276130,276478,EH38E3923113,EH38E3922126,2450000,2455000,275000,280000,1,-1
41,chrX,2451997,2452298,276130,276478,EH38E2739448,EH38E3922126,2450000,2455000,275000,280000,1,-1
42,chrX,2548736,2548970,276130,276478,EH38E3923186,EH38E3922126,2545000,2550000,275000,280000,2,-1
43,chrX,2548972,2549292,276130,276478,EH38E3923187,EH38E3922126,2545000,2550000,275000,280000,2,-1
44,chrX,2608696,2609040,276130,276478,EH38E3923228,EH38E3922126,2605000,2610000,275000,280000,1,-1
45,chrX,2707380,2707730,276130,276478,EH38E2739662,EH38E3922126,2705000,2710000,275000,280000,1,-1
46,chrX,2710551,2710890,276130,276478,EH38E2739669,EH38E3922126,2710000,2715000,275000,280000,1,-1
47,chrX,2780729,2780888,276130,276478,EH38E2739715,EH38E3922126,2780000,2785000,275000,280000,1,-1
48,chrX,2780956,2781247,276130,276478,EH38E2739716,EH38E3922126,2780000,2785000,275000,280000,1,-1
49,chrX,2800027,2800376,276130,276478,EH38E2739731,EH38E3922126,2800000,2805000,275000,280000,1,-1
50,chrX,2803318,2803477,276130,276478,EH38E2739735,EH38E3922126,2800000,2805000,275000,280000,1,-1
51,chrX,2804881,2805231,276130,276478,EH38E3923350,EH38E3922126,2800000,2805000,275000,280000,1,-1
52,chrX,283065,283218,281141,281480,EH38E3922140,EH38E3922135,280000,285000,280000,285000,2400,-1
53,chrX,283251,283600,281141,281480,EH38E3922141,EH38E3922135,280000,285000,280000,285000,2400,-1
54,chrX,283647,283801,281141,281480,EH38E3922142,EH38E3922135,280000,285000,280000,285000,2400,-1
55,chrX,317869,318084,281141,281480,EH38E3922171,EH38E3922135,315000,320000,280000,285000,144,-1
56,chrX,318092,318419,281141,281480,EH38E3922172,EH38E3922135,315000,320000,280000,285000,144,-1
57,chrX,318453,318643,281141,281480,EH38E3922173,EH38E3922135,315000,320000,280000,285000,144,-1
58,chrX,319153,319320,281141,281480,EH38E3922175,EH38E3922135,315000,320000,280000,285000,144,-1
59,chrX,363379,363564,281141,281480,EH38E3922236,EH38E3922135,360000,365000,280000,285000,27,-1
60,chrX,387113,387463,281141,281480,EH38E3922265,EH38E3922135,385000,390000,280000,285000,12,-1
61,chrX,413446,413794,281141,281480,EH38E3922278,EH38E3922135,410000,415000,280000,285000,19,-1
62,chrX,413978,414247,281141,281480,EH38E2738596,EH38E3922135,410000,415000,280000,285000,19,-1
63,chrX,476234,476577,281141,281480,EH38E3922303,EH38E3922135,475000,480000,280000,285000,6,-1
64,chrX,499880,500224,281141,281480,EH38E3922309,EH38E3922135,500000,505000,280000,285000,4,-1
65,chrX,531445,531646,281141,281480,EH38E2738629,EH38E3922135,530000,535000,280000,285000,2,-1
66,chrX,791473,791800,281141,281480,EH38E2738747,EH38E3922135,790000,795000,280000,285000,3,-1
67,chrX,997744,998091,281141,281480,EH38E3922484,EH38E3922135,995000,1000000,280000,285000,1,-1
68,chrX,1108517,1108762,281141,281480,EH38E2738846,EH38E3922135,1105000,1110000,280000,285000,2,-1
69,chrX,1108779,1109017,281141,281480,EH38E2738847,EH38E3922135,1105000,1110000,280000,285000,2,-1
70,chrX,1205303,1205648,281141,281480,EH38E2738874,EH38E3922135,1205000,1210000,280000,285000,4,-1
71,chrX,1205686,1205967,281141,281480,EH38E3922543,EH38E3922135,1205000,1210000,280000,285000,4,-1
72,chrX,1205969,1206161,281141,281480,EH38E3922544,EH38E3922135,1205000,1210000,280000,285000,4,-1
73,chrX,1206248,1206455,281141,281480,EH38E2738877,EH38E3922135,1205000,1210000,280000,285000,4,-1
74,chrX,1243142,1243437,281141,281480,EH38E2738898,EH38E3922135,1240000,1245000,280000,285000,6,-1
75,chrX,1248278,1248556,281141,281480,EH38E2738904,EH38E3922135,1245000,1250000,280000,285000,7,-1
76,chrX,1248570,1248910,281141,281480,EH38E2738905,EH38E3922135,1245000,1250000,280000,285000,7,-1
77,chrX,1248912,1249070,281141,281480,EH38E2738906,EH38E3922135,1245000,1250000,280000,285000,7,-1
78,chrX,1249206,1249552,281141,281480,EH38E3922570,EH38E3922135,1245000,1250000,280000,285000,7,-1
79,chrX,1249567,1249917,281141,281480,EH38E2738909,EH38E3922135,1245000,1250000,280000,285000,7,-1
80,chrX,1355873,1356050,281141,281480,EH38E3922627,EH38E3922135,1355000,1360000,280000,285000,3,-1
81,chrX,1391538,1391888,281141,281480,EH38E3922660,EH38E3922135,1390000,1395000,280000,285000,10,-1
82,chrX,1392429,1392605,281141,281480,EH38E3922662,EH38E3922135,1390000,1395000,280000,285000,10,-1
83,chrX,1392895,1393138,281141,281480,EH38E3922664,EH38E3922135,1390000,1395000,280000,285000,10,-1
84,chrX,1452500,1452701,281141,281480,EH38E2739050,EH38E3922135,1450000,1455000,280000,285000,4,-1
85,chrX,1452969,1453315,281141,281480,EH38E3922720,EH38E3922135,1450000,1455000,280000,285000,4,-1
86,chrX,1481711,1482061,281141,281480,EH38E3922771,EH38E3922135,1480000,1485000,280000,285000,1,-1
87,chrX,2262881,2263062,281141,281480,EH38E3923034,EH38E3922135,2260000,2265000,280000,285000,1,-1
88,chrX,2311510,2311858,281141,281480,EH38E2739351,EH38E3922135,2310000,2315000,280000,285000,1,-1
89,chrX,2450720,2451068,281141,281480,EH38E2739445,EH38E3922135,2450000,2455000,280000,285000,1,-1
90,chrX,2451800,2451986,281141,281480,EH38E3923113,EH38E3922135,2450000,2455000,280000,285000,1,-1
91,chrX,2451997,2452298,281141,281480,EH38E2739448,EH38E3922135,2450000,2455000,280000,285000,1,-1
92,chrX,2548736,2548970,281141,281480,EH38E3923186,EH38E3922135,2545000,2550000,280000,285000,1,-1
93,chrX,2548972,2549292,281141,281480,EH38E3923187,EH38E3922135,2545000,2550000,280000,285000,1,-1
94,chrX,2608696,2609040,281141,281480,EH38E3923228,EH38E3922135,2605000,2610000,280000,285000,1,-1
95,chrX,2707380,2707730,281141,281480,EH38E2739662,EH38E3922135,2705000,2710000,280000,285000,4,-1
96,chrX,2928114,2928275,281141,281480,EH38E3923400,EH38E3922135,2925000,2930000,280000,285000,1,-1
97,chrX,2928411,2928591,281141,281480,EH38E3923401,EH38E3922135,2925000,2930000,280000,285000,1,-1
98,chrX,2928661,2929010,281141,281480,EH38E3923402,EH38E3922135,2925000,2930000,280000,285000,1,-1
99,chrX,2929011,2929247,281141,281480,EH38E3923403,EH38E3922135,2925000,2930000,280000,285000,1,-1
100,chrX,283065,283218,281483,281641,EH38E3922140,EH38E2738502,280000,285000,280000,285000,2400,-1
101,chrX,283251,283600,281483,281641,EH38E3922141,EH38E2738502,280000,285000,280000,285000,2400,-1
102,chrX,283647,283801,281483,281641,EH38E3922142,EH38E2738502,280000,285000,280000,285000,2400,-1
103,chrX,317869,318084,281483,281641,EH38E3922171,EH38E2738502,315000,320000,280000,285000,144,-1
104,chrX,318092,318419,281483,281641,EH38E3922172,EH38E2738502,315000,320000,280000,285000,144,-1
105,chrX,318453,318643,281483,281641,EH38E3922173,EH38E2738502,315000,320000,280000,285000,144,-1
106,chrX,319153,319320,281483,281641,EH38E3922175,EH38E2738502,315000,320000,280000,285000,144,-1
107,chrX,363379,363564,281483,281641,EH38E3922236,EH38E2738502,360000,365000,280000,285000,27,-1
108,chrX,387113,387463,281483,281641,EH38E3922265,EH38E2738502,385000,390000,280000,285000,12,-1
109,chrX,413446,413794,281483,281641,EH38E3922278,EH38E2738502,410000,415000,280000,285000,19,-1
110,chrX,413978,414247,281483,281641,EH38E2738596,EH38E2738502,410000,415000,280000,285000,19,-1
111,chrX,476234,476577,281483,281641,EH38E3922303,EH38E2738502,475000,480000,280000,285000,6,-1
112,chrX,499880,500224,281483,281641,EH38E3922309,EH38E2738502,500000,505000,280000,285000,4,-1
113,chrX,531445,531646,281483,281641,EH38E2738629,EH38E2738502,530000,535000,280000,285000,2,-1
114,chrX,791473,791800,281483,281641,EH38E2738747,EH38E2738502,790000,795000,280000,285000,3,-1
115,chrX,997744,998091,281483,281641,EH38E3922484,EH38E2738502,995000,1000000,280000,285000,1,-1
116,chrX,1108517,1108762,281483,281641,EH38E2738846,EH38E2738502,1105000,1110000,280000,285000,2,-1
117,chrX,1108779,1109017,281483,281641,EH38E2738847,EH38E2738502,1105000,1110000,280000,285000,2,-1
118,chrX,1205303,1205648,281483,281641,EH38E2738874,EH38E2738502,1205000,1210000,280000,285000,4,-1
119,chrX,1205686,1205967,281483,281641,EH38E3922543,EH38E2738502,1205000,1210000,280000,285000,4,-1
120,chrX,1205969,1206161,281483,281641,EH38E3922544,EH38E2738502,1205000,1210000,280000,285000,4,-1
121,chrX,1206248,1206455,281483,281641,EH38E2738877,EH38E2738502,1205000,1210000,280000,285000,4,-1
122,chrX,1243142,1243437,281483,281641,EH38E2738898,EH38E2738502,1240000,1245000,280000,285000,6,-1
123,chrX,1248278,1248556,281483,281641,EH38E2738904,EH38E2738502,1245000,1250000,280000,285000,7,-1
124,chrX,1248570,1248910,281483,281641,EH38E2738905,EH38E2738502,1245000,1250000,280000,285000,7,-1
125,chrX,1248912,1249070,281483,281641,EH38E2738906,EH38E2738502,1245000,1250000,280000,285000,7,-1
126,chrX,1249206,1249552,281483,281641,EH38E3922570,EH38E2738502,1245000,1250000,280000,285000,7,-1
127,chrX,1249567,1249917,281483,281641,EH38E2738909,EH38E2738502,1245000,1250000,280000,285000,7,-1
128,chrX,1355873,1356050,281483,281641,EH38E3922627,EH38E2738502,1355000,1360000,280000,285000,3,-1
129,chrX,1391538,1391888,281483,281641,EH38E3922660,EH38E2738502,1390000,1395000,280000,285000,10,-1
130,chrX,1392429,1392605,281483,281641,EH38E3922662,EH38E2738502,1390000,1395000,280000,285000,10,-1
131,chrX,1392895,1393138,281483,281641,EH38E3922664,EH38E2738502,1390000,1395000,280000,285000,10,-1
132,chrX,1452500,1452701,281483,281641,EH38E2739050,EH38E2738502,1450000,1455000,280000,285000,4,-1
133,chrX,1452969,1453315,281483,281641,EH38E3922720,EH38E2738502,1450000,1455000,280000,285000,4,-1
134,chrX,1481711,1482061,281483,281641,EH38E3922771,EH38E2738502,1480000,1485000,280000,285000,1,-1
135,chrX,2262881,2263062,281483,281641,EH38E3923034,EH38E2738502,2260000,2265000,280000,285000,1,-1
