,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr22,17171221,17171412,17084746,17085095,EH38E3465799,EH38E3465713,17170000,17175000,17080000,17085000,49,-1
1,chr22,17171477,17171802,17084746,17085095,EH38E3465800,EH38E3465713,17170000,17175000,17080000,17085000,49,-1
2,chr22,17171803,17172082,17084746,17085095,EH38E3465801,EH38E3465713,17170000,17175000,17080000,17085000,49,-1
3,chr22,17266199,17266498,17084746,17085095,EH38E3465864,EH38E3465713,17265000,17270000,17080000,17085000,27,-1
4,chr22,17266921,17267122,17084746,17085095,EH38E3465866,EH38E3465713,17265000,17270000,17080000,17085000,27,-1
5,chr22,17267974,17268313,17084746,17085095,EH38E2148553,EH38E3465713,17265000,17270000,17080000,17085000,27,-1
6,chr22,17475966,17476140,17084746,17085095,EH38E3465986,EH38E3465713,17475000,17480000,17080000,17085000,14,-1
7,chr22,17837291,17837637,17084746,17085095,EH38E3466262,EH38E3465713,17835000,17840000,17080000,17085000,14,-1
8,chr22,18000988,18001249,17084746,17085095,EH38E3466463,EH38E3465713,18000000,18005000,17080000,17085000,10,-1
9,chr22,18001289,18001602,17084746,17085095,EH38E3466464,EH38E3465713,18000000,18005000,17080000,17085000,10,-1
10,chr22,18001623,18001936,17084746,17085095,EH38E3466465,EH38E3465713,18000000,18005000,17080000,17085000,10,-1
11,chr22,19171484,19171834,17084746,17085095,EH38E3466886,EH38E3465713,19170000,19175000,17080000,17085000,1,-1
12,chr22,19174203,19174545,17084746,17085095,EH38E3466892,EH38E3465713,19170000,19175000,17080000,17085000,1,-1
13,chr22,19174593,19174927,17084746,17085095,EH38E2149486,EH38E3465713,19170000,19175000,17080000,17085000,1,-1
14,chr22,19174952,19175153,17084746,17085095,EH38E3466893,EH38E3465713,19170000,19175000,17080000,17085000,1,-1
15,chr22,19432006,19432158,17084746,17085095,EH38E3467113,EH38E3465713,19430000,19435000,17080000,17085000,2,-1
