,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr21,14382861,14383016,13980136,13980485,EH38E3450590,EH38E3450485,14380000,14385000,13980000,13985000,1,-1
1,chr21,14383630,14383803,13980136,13980485,EH38E3450592,EH38E3450485,14380000,14385000,13980000,13985000,1,-1
2,chr21,14916754,14917099,13980136,13980485,EH38E2130831,EH38E3450485,14915000,14920000,13980000,13985000,1,-1
3,chr21,15753054,15753389,13980136,13980485,EH38E2131313,EH38E3450485,15750000,15755000,13980000,13985000,1,-1
4,chr21,14616508,14616858,14027192,14027541,EH38E3450694,EH38E3450502,14615000,14620000,14025000,14030000,1,-1
5,chr21,14916754,14917099,14027192,14027541,EH38E2130831,EH38E3450502,14915000,14920000,14025000,14030000,1,-1
6,chr21,15753054,15753389,14027192,14027541,EH38E2131313,EH38E3450502,15750000,15755000,14025000,14030000,2,-1
7,chr21,14382861,14383016,14215916,14216266,EH38E3450590,EH38E3450552,14380000,14385000,14215000,14220000,14,-1
8,chr21,14383630,14383803,14215916,14216266,EH38E3450592,EH38E3450552,14380000,14385000,14215000,14220000,14,-1
9,chr21,14616508,14616858,14215916,14216266,EH38E3450694,EH38E3450552,14615000,14620000,14215000,14220000,3,-1
10,chr21,15423747,15424044,14215916,14216266,EH38E3451007,EH38E3450552,15420000,15425000,14215000,14220000,4,-1
11,chr21,15753054,15753389,14215916,14216266,EH38E2131313,EH38E3450552,15750000,15755000,14215000,14220000,1,-1
12,chr21,14382861,14383016,14273719,14274068,EH38E3450590,EH38E3450570,14380000,14385000,14270000,14275000,21,-1
13,chr21,14383630,14383803,14273719,14274068,EH38E3450592,EH38E3450570,14380000,14385000,14270000,14275000,21,-1
14,chr21,14616508,14616858,14273719,14274068,EH38E3450694,EH38E3450570,14615000,14620000,14270000,14275000,2,-1
15,chr21,14916754,14917099,14273719,14274068,EH38E2130831,EH38E3450570,14915000,14920000,14270000,14275000,1,-1
16,chr21,15423747,15424044,14273719,14274068,EH38E3451007,EH38E3450570,15420000,15425000,14270000,14275000,2,-1
17,chr21,15753054,15753389,14273719,14274068,EH38E2131313,EH38E3450570,15750000,15755000,14270000,14275000,4,-1
18,chr21,14382861,14383016,14383140,14383490,EH38E3450590,EH38E3450591,14380000,14385000,14380000,14385000,1339,-1
19,chr21,14383630,14383803,14383140,14383490,EH38E3450592,EH38E3450591,14380000,14385000,14380000,14385000,1339,-1
20,chr21,14616508,14616858,14383140,14383490,EH38E3450694,EH38E3450591,14615000,14620000,14380000,14385000,8,-1
