,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr18,267501,267656,158298,158647,EH38E3253025,EH38E3252996,265000,270000,155000,160000,28,-1
1,chr18,267698,267882,158298,158647,EH38E3253026,EH38E3252996,265000,270000,155000,160000,28,-1
2,chr18,268371,268601,158298,158647,EH38E3253028,EH38E3252996,265000,270000,155000,160000,28,-1
3,chr18,657993,658156,158298,158647,EH38E3253241,EH38E3252996,655000,660000,155000,160000,1,-1
4,chr18,658604,658854,158298,158647,EH38E3253243,EH38E3252996,655000,660000,155000,160000,1,-1
5,chr18,267501,267656,267966,268306,EH38E3253025,EH38E3253027,265000,270000,265000,270000,245,-1
6,chr18,267698,267882,267966,268306,EH38E3253026,EH38E3253027,265000,270000,265000,270000,245,-1
7,chr18,268371,268601,267966,268306,EH38E3253028,EH38E3253027,265000,270000,265000,270000,245,-1
8,chr18,657993,658156,267966,268306,EH38E3253241,EH38E3253027,655000,660000,265000,270000,1,-1
9,chr18,658604,658854,267966,268306,EH38E3253243,EH38E3253027,655000,660000,265000,270000,1,-1
10,chr18,267501,267656,596872,597179,EH38E3253025,EH38E3253205,265000,270000,595000,600000,4,-1
11,chr18,267698,267882,596872,597179,EH38E3253026,EH38E3253205,265000,270000,595000,600000,4,-1
12,chr18,268371,268601,596872,597179,EH38E3253028,EH38E3253205,265000,270000,595000,600000,4,-1
13,chr18,657993,658156,596872,597179,EH38E3253241,EH38E3253205,655000,660000,595000,600000,39,-1
14,chr18,658604,658854,596872,597179,EH38E3253243,EH38E3253205,655000,660000,595000,600000,39,-1
15,chr18,811669,811920,596872,597179,EH38E3253317,EH38E3253205,810000,815000,595000,600000,8,-1
16,chr18,812755,813101,596872,597179,EH38E3253319,EH38E3253205,810000,815000,595000,600000,8,-1
17,chr18,267501,267656,657374,657713,EH38E3253025,EH38E3253239,265000,270000,655000,660000,1,-1
18,chr18,267698,267882,657374,657713,EH38E3253026,EH38E3253239,265000,270000,655000,660000,1,-1
19,chr18,268371,268601,657374,657713,EH38E3253028,EH38E3253239,265000,270000,655000,660000,1,-1
20,chr18,657993,658156,657374,657713,EH38E3253241,EH38E3253239,655000,660000,655000,660000,323,-1
21,chr18,658604,658854,657374,657713,EH38E3253243,EH38E3253239,655000,660000,655000,660000,323,-1
22,chr18,811669,811920,657374,657713,EH38E3253317,EH38E3253239,810000,815000,655000,660000,43,-1
23,chr18,812755,813101,657374,657713,EH38E3253319,EH38E3253239,810000,815000,655000,660000,43,-1
24,chr18,267501,267656,657754,657905,EH38E3253025,EH38E3253240,265000,270000,655000,660000,1,-1
25,chr18,267698,267882,657754,657905,EH38E3253026,EH38E3253240,265000,270000,655000,660000,1,-1
26,chr18,268371,268601,657754,657905,EH38E3253028,EH38E3253240,265000,270000,655000,660000,1,-1
27,chr18,657993,658156,657754,657905,EH38E3253241,EH38E3253240,655000,660000,655000,660000,323,-1
28,chr18,658604,658854,657754,657905,EH38E3253243,EH38E3253240,655000,660000,655000,660000,323,-1
29,chr18,811669,811920,657754,657905,EH38E3253317,EH38E3253240,810000,815000,655000,660000,43,-1
30,chr18,812755,813101,657754,657905,EH38E3253319,EH38E3253240,810000,815000,655000,660000,43,-1
31,chr18,267501,267656,658183,658532,EH38E3253025,EH38E3253242,265000,270000,655000,660000,1,-1
32,chr18,267698,267882,658183,658532,EH38E3253026,EH38E3253242,265000,270000,655000,660000,1,-1
33,chr18,268371,268601,658183,658532,EH38E3253028,EH38E3253242,265000,270000,655000,660000,1,-1
34,chr18,657993,658156,658183,658532,EH38E3253241,EH38E3253242,655000,660000,655000,660000,323,-1
35,chr18,658604,658854,658183,658532,EH38E3253243,EH38E3253242,655000,660000,655000,660000,323,-1
36,chr18,811669,811920,658183,658532,EH38E3253317,EH38E3253242,810000,815000,655000,660000,43,-1
37,chr18,812755,813101,658183,658532,EH38E3253319,EH38E3253242,810000,815000,655000,660000,43,-1
38,chr18,267501,267656,712540,712882,EH38E3253025,EH38E3253274,265000,270000,710000,715000,1,-1
39,chr18,267698,267882,712540,712882,EH38E3253026,EH38E3253274,265000,270000,710000,715000,1,-1
40,chr18,268371,268601,712540,712882,EH38E3253028,EH38E3253274,265000,270000,710000,715000,1,-1
41,chr18,657993,658156,712540,712882,EH38E3253241,EH38E3253274,655000,660000,710000,715000,144,-1
42,chr18,658604,658854,712540,712882,EH38E3253243,EH38E3253274,655000,660000,710000,715000,144,-1
43,chr18,811669,811920,712540,712882,EH38E3253317,EH38E3253274,810000,815000,710000,715000,71,-1
44,chr18,812755,813101,712540,712882,EH38E3253319,EH38E3253274,810000,815000,710000,715000,71,-1
45,chr18,657993,658156,811956,812176,EH38E3253241,EH38E3253318,655000,660000,810000,815000,43,-1
46,chr18,658604,658854,811956,812176,EH38E3253243,EH38E3253318,655000,660000,810000,815000,43,-1
47,chr18,811669,811920,811956,812176,EH38E3253317,EH38E3253318,810000,815000,810000,815000,327,-1
48,chr18,812755,813101,811956,812176,EH38E3253319,EH38E3253318,810000,815000,810000,815000,327,-1
49,chr18,657993,658156,812294,812640,EH38E3253241,EH38E1894744,655000,660000,810000,815000,43,-1
50,chr18,658604,658854,812294,812640,EH38E3253243,EH38E1894744,655000,660000,810000,815000,43,-1
51,chr18,811669,811920,812294,812640,EH38E3253317,EH38E1894744,810000,815000,810000,815000,327,-1
52,chr18,812755,813101,812294,812640,EH38E3253319,EH38E1894744,810000,815000,810000,815000,327,-1
53,chr18,811669,811920,904796,905113,EH38E3253317,EH38E3253360,810000,815000,900000,905000,32,-1
54,chr18,812755,813101,904796,905113,EH38E3253319,EH38E3253360,810000,815000,900000,905000,32,-1
55,chr18,657993,658156,904796,905113,EH38E3253241,EH38E3253360,655000,660000,905000,910000,7,-1
56,chr18,658604,658854,904796,905113,EH38E3253243,EH38E3253360,655000,660000,905000,910000,7,-1
57,chr18,657993,658156,906608,906894,EH38E3253241,EH38E1894798,655000,660000,905000,910000,7,-1
58,chr18,658604,658854,906608,906894,EH38E3253243,EH38E1894798,655000,660000,905000,910000,7,-1
59,chr18,811669,811920,906608,906894,EH38E3253317,EH38E1894798,810000,815000,905000,910000,29,-1
60,chr18,812755,813101,906608,906894,EH38E3253319,EH38E1894798,810000,815000,905000,910000,29,-1
61,chr18,2570948,2571156,2571246,2571596,EH38E3253676,EH38E1895230,2570000,2575000,2570000,2575000,266,-1
62,chr18,2906970,2907149,2571246,2571596,EH38E3253822,EH38E1895230,2905000,2910000,2570000,2575000,6,-1
63,chr18,2916228,2916547,2571246,2571596,EH38E1895446,EH38E1895230,2915000,2920000,2570000,2575000,6,-1
64,chr18,3012365,3012519,2571246,2571596,EH38E3253922,EH38E1895230,3010000,3015000,2570000,2575000,2,-1
65,chr18,2570948,2571156,2571632,2571833,EH38E3253676,EH38E3253677,2570000,2575000,2570000,2575000,266,-1
66,chr18,2906970,2907149,2571632,2571833,EH38E3253822,EH38E3253677,2905000,2910000,2570000,2575000,6,-1
