,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr4,124644,124858,124247,124595,EH38E3565320,EH38E3565319,120000,125000,120000,125000,271,-1
1,chr4,125466,125794,124247,124595,EH38E2273864,EH38E3565319,125000,130000,120000,125000,429,-1
2,chr4,931718,931875,124247,124595,EH38E3565957,EH38E3565319,930000,935000,120000,125000,1,-1
3,chr4,124644,124858,337464,337813,EH38E3565320,EH38E3565371,120000,125000,335000,340000,10,-1
4,chr4,125466,125794,337464,337813,EH38E2273864,EH38E3565371,125000,130000,335000,340000,7,-1
5,chr4,931718,931875,337464,337813,EH38E3565957,EH38E3565371,930000,935000,335000,340000,1,-1
6,chr4,124644,124858,473834,474046,EH38E3565320,EH38E2273942,120000,125000,470000,475000,1,-1
7,chr4,125466,125794,473834,474046,EH38E2273864,EH38E2273942,125000,130000,470000,475000,3,-1
8,chr4,931718,931875,473834,474046,EH38E3565957,EH38E2273942,930000,935000,470000,475000,3,-1
9,chr4,124644,124858,474070,474420,EH38E3565320,EH38E3565396,120000,125000,470000,475000,1,-1
10,chr4,125466,125794,474070,474420,EH38E2273864,EH38E3565396,125000,130000,470000,475000,3,-1
11,chr4,931718,931875,474070,474420,EH38E3565957,EH38E3565396,930000,935000,470000,475000,3,-1
12,chr4,124644,124858,499013,499360,EH38E3565320,EH38E3565411,120000,125000,495000,500000,2,-1
13,chr4,931718,931875,499013,499360,EH38E3565957,EH38E3565411,930000,935000,495000,500000,1,-1
14,chr4,124644,124858,577466,577813,EH38E3565320,EH38E3565459,120000,125000,575000,580000,2,-1
15,chr4,125466,125794,577466,577813,EH38E2273864,EH38E3565459,125000,130000,575000,580000,1,-1
16,chr4,1248040,1248243,577466,577813,EH38E3566426,EH38E3565459,1245000,1250000,575000,580000,1,-1
17,chr4,1248319,1248606,577466,577813,EH38E3566427,EH38E3565459,1245000,1250000,575000,580000,1,-1
18,chr4,1248632,1248977,577466,577813,EH38E3566428,EH38E3565459,1245000,1250000,575000,580000,1,-1
19,chr4,124644,124858,674218,674568,EH38E3565320,EH38E2274055,120000,125000,670000,675000,1,-1
20,chr4,125466,125794,674218,674568,EH38E2273864,EH38E2274055,125000,130000,670000,675000,1,-1
21,chr4,931718,931875,674218,674568,EH38E3565957,EH38E2274055,930000,935000,670000,675000,8,-1
22,chr4,1297866,1298042,674218,674568,EH38E3566472,EH38E2274055,1295000,1300000,670000,675000,1,-1
23,chr4,124644,124858,689207,689438,EH38E3565320,EH38E3565613,120000,125000,685000,690000,1,-1
24,chr4,125466,125794,689207,689438,EH38E2273864,EH38E3565613,125000,130000,685000,690000,1,-1
25,chr4,931718,931875,689207,689438,EH38E3565957,EH38E3565613,930000,935000,685000,690000,12,-1
26,chr4,1248040,1248243,689207,689438,EH38E3566426,EH38E3565613,1245000,1250000,685000,690000,1,-1
27,chr4,1248319,1248606,689207,689438,EH38E3566427,EH38E3565613,1245000,1250000,685000,690000,1,-1
28,chr4,1248632,1248977,689207,689438,EH38E3566428,EH38E3565613,1245000,1250000,685000,690000,1,-1
29,chr4,1289410,1289569,689207,689438,EH38E3566454,EH38E3565613,1285000,1290000,685000,690000,5,-1
30,chr4,1297866,1298042,689207,689438,EH38E3566472,EH38E3565613,1295000,1300000,685000,690000,3,-1
31,chr4,1346687,1346862,689207,689438,EH38E3566547,EH38E3565613,1345000,1350000,685000,690000,2,-1
32,chr4,931718,931875,705552,705901,EH38E3565957,EH38E3565635,930000,935000,705000,710000,9,-1
33,chr4,1289410,1289569,705552,705901,EH38E3566454,EH38E3565635,1285000,1290000,705000,710000,2,-1
34,chr4,1297866,1298042,705552,705901,EH38E3566472,EH38E3565635,1295000,1300000,705000,710000,1,-1
35,chr4,124644,124858,781561,781771,EH38E3565320,EH38E3565736,120000,125000,780000,785000,1,-1
36,chr4,931718,931875,781561,781771,EH38E3565957,EH38E3565736,930000,935000,780000,785000,24,-1
37,chr4,1248040,1248243,781561,781771,EH38E3566426,EH38E3565736,1245000,1250000,780000,785000,1,-1
38,chr4,1248319,1248606,781561,781771,EH38E3566427,EH38E3565736,1245000,1250000,780000,785000,1,-1
39,chr4,1248632,1248977,781561,781771,EH38E3566428,EH38E3565736,1245000,1250000,780000,785000,1,-1
40,chr4,1289410,1289569,781561,781771,EH38E3566454,EH38E3565736,1285000,1290000,780000,785000,2,-1
41,chr4,1297866,1298042,781561,781771,EH38E3566472,EH38E3565736,1295000,1300000,780000,785000,2,-1
42,chr4,124644,124858,781835,782184,EH38E3565320,EH38E3565737,120000,125000,780000,785000,1,-1
43,chr4,931718,931875,781835,782184,EH38E3565957,EH38E3565737,930000,935000,780000,785000,24,-1
44,chr4,1248040,1248243,781835,782184,EH38E3566426,EH38E3565737,1245000,1250000,780000,785000,1,-1
45,chr4,1248319,1248606,781835,782184,EH38E3566427,EH38E3565737,1245000,1250000,780000,785000,1,-1
46,chr4,1248632,1248977,781835,782184,EH38E3566428,EH38E3565737,1245000,1250000,780000,785000,1,-1
47,chr4,1289410,1289569,781835,782184,EH38E3566454,EH38E3565737,1285000,1290000,780000,785000,2,-1
48,chr4,1297866,1298042,781835,782184,EH38E3566472,EH38E3565737,1295000,1300000,780000,785000,2,-1
49,chr4,124644,124858,932226,932576,EH38E3565320,EH38E3565959,120000,125000,930000,935000,1,-1
50,chr4,931718,931875,932226,932576,EH38E3565957,EH38E3565959,930000,935000,930000,935000,309,-1
51,chr4,1248040,1248243,932226,932576,EH38E3566426,EH38E3565959,1245000,1250000,930000,935000,7,-1
52,chr4,1248319,1248606,932226,932576,EH38E3566427,EH38E3565959,1245000,1250000,930000,935000,7,-1
53,chr4,1248632,1248977,932226,932576,EH38E3566428,EH38E3565959,1245000,1250000,930000,935000,7,-1
54,chr4,1289410,1289569,932226,932576,EH38E3566454,EH38E3565959,1285000,1290000,930000,935000,6,-1
55,chr4,1297866,1298042,932226,932576,EH38E3566472,EH38E3565959,1295000,1300000,930000,935000,3,-1
56,chr4,1346687,1346862,932226,932576,EH38E3566547,EH38E3565959,1345000,1350000,930000,935000,2,-1
57,chr4,931718,931875,973498,973834,EH38E3565957,EH38E3566027,930000,935000,970000,975000,201,-1
58,chr4,1248040,1248243,973498,973834,EH38E3566426,EH38E3566027,1245000,1250000,970000,975000,3,-1
59,chr4,1248319,1248606,973498,973834,EH38E3566427,EH38E3566027,1245000,1250000,970000,975000,3,-1
60,chr4,1248632,1248977,973498,973834,EH38E3566428,EH38E3566027,1245000,1250000,970000,975000,3,-1
61,chr4,1289410,1289569,973498,973834,EH38E3566454,EH38E3566027,1285000,1290000,970000,975000,12,-1
62,chr4,1297866,1298042,973498,973834,EH38E3566472,EH38E3566027,1295000,1300000,970000,975000,5,-1
63,chr4,1346687,1346862,973498,973834,EH38E3566547,EH38E3566027,1345000,1350000,970000,975000,4,-1
64,chr4,124644,124858,986836,987154,EH38E3565320,EH38E3566041,120000,125000,985000,990000,1,-1
65,chr4,931718,931875,986836,987154,EH38E3565957,EH38E3566041,930000,935000,985000,990000,137,-1
66,chr4,1248040,1248243,986836,987154,EH38E3566426,EH38E3566041,1245000,1250000,985000,990000,7,-1
67,chr4,1248319,1248606,986836,987154,EH38E3566427,EH38E3566041,1245000,1250000,985000,990000,7,-1
68,chr4,1248632,1248977,986836,987154,EH38E3566428,EH38E3566041,1245000,1250000,985000,990000,7,-1
69,chr4,1289410,1289569,986836,987154,EH38E3566454,EH38E3566041,1285000,1290000,985000,990000,19,-1
70,chr4,1297866,1298042,986836,987154,EH38E3566472,EH38E3566041,1295000,1300000,985000,990000,8,-1
71,chr4,1346687,1346862,986836,987154,EH38E3566547,EH38E3566041,1345000,1350000,985000,990000,7,-1
72,chr4,931718,931875,1009667,1010001,EH38E3565957,EH38E3566083,930000,935000,1005000,1010000,56,-1
73,chr4,1346687,1346862,1009667,1010001,EH38E3566547,EH38E3566083,1345000,1350000,1005000,1010000,6,-1
74,chr4,1248040,1248243,1009667,1010001,EH38E3566426,EH38E3566083,1245000,1250000,1010000,1015000,9,-1
75,chr4,1248319,1248606,1009667,1010001,EH38E3566427,EH38E3566083,1245000,1250000,1010000,1015000,9,-1
76,chr4,1248632,1248977,1009667,1010001,EH38E3566428,EH38E3566083,1245000,1250000,1010000,1015000,9,-1
77,chr4,1289410,1289569,1009667,1010001,EH38E3566454,EH38E3566083,1285000,1290000,1010000,1015000,16,-1
78,chr4,1297866,1298042,1009667,1010001,EH38E3566472,EH38E3566083,1295000,1300000,1010000,1015000,6,-1
79,chr4,931718,931875,1011354,1011704,EH38E3565957,EH38E3566088,930000,935000,1010000,1015000,53,-1
80,chr4,1248040,1248243,1011354,1011704,EH38E3566426,EH38E3566088,1245000,1250000,1010000,1015000,9,-1
81,chr4,1248319,1248606,1011354,1011704,EH38E3566427,EH38E3566088,1245000,1250000,1010000,1015000,9,-1
82,chr4,1248632,1248977,1011354,1011704,EH38E3566428,EH38E3566088,1245000,1250000,1010000,1015000,9,-1
83,chr4,1289410,1289569,1011354,1011704,EH38E3566454,EH38E3566088,1285000,1290000,1010000,1015000,16,-1
84,chr4,1297866,1298042,1011354,1011704,EH38E3566472,EH38E3566088,1295000,1300000,1010000,1015000,6,-1
85,chr4,931718,931875,1012244,1012491,EH38E3565957,EH38E3566091,930000,935000,1010000,1015000,53,-1
86,chr4,1248040,1248243,1012244,1012491,EH38E3566426,EH38E3566091,1245000,1250000,1010000,1015000,9,-1
87,chr4,1248319,1248606,1012244,1012491,EH38E3566427,EH38E3566091,1245000,1250000,1010000,1015000,9,-1
88,chr4,1248632,1248977,1012244,1012491,EH38E3566428,EH38E3566091,1245000,1250000,1010000,1015000,9,-1
89,chr4,1289410,1289569,1012244,1012491,EH38E3566454,EH38E3566091,1285000,1290000,1010000,1015000,16,-1
90,chr4,1297866,1298042,1012244,1012491,EH38E3566472,EH38E3566091,1295000,1300000,1010000,1015000,6,-1
91,chr4,931718,931875,1113440,1113745,EH38E3565957,EH38E3566228,930000,935000,1110000,1115000,19,-1
92,chr4,1248040,1248243,1113440,1113745,EH38E3566426,EH38E3566228,1245000,1250000,1110000,1115000,21,-1
93,chr4,1248319,1248606,1113440,1113745,EH38E3566427,EH38E3566228,1245000,1250000,1110000,1115000,21,-1
94,chr4,1248632,1248977,1113440,1113745,EH38E3566428,EH38E3566228,1245000,1250000,1110000,1115000,21,-1
95,chr4,1289410,1289569,1113440,1113745,EH38E3566454,EH38E3566228,1285000,1290000,1110000,1115000,32,-1
96,chr4,1297866,1298042,1113440,1113745,EH38E3566472,EH38E3566228,1295000,1300000,1110000,1115000,21,-1
97,chr4,1346687,1346862,1113440,1113745,EH38E3566547,EH38E3566228,1345000,1350000,1110000,1115000,11,-1
98,chr4,931718,931875,1167627,1167977,EH38E3565957,EH38E3566265,930000,935000,1165000,1170000,16,-1
99,chr4,1248040,1248243,1167627,1167977,EH38E3566426,EH38E3566265,1245000,1250000,1165000,1170000,151,-1
100,chr4,1248319,1248606,1167627,1167977,EH38E3566427,EH38E3566265,1245000,1250000,1165000,1170000,151,-1
101,chr4,1248632,1248977,1167627,1167977,EH38E3566428,EH38E3566265,1245000,1250000,1165000,1170000,151,-1
102,chr4,1289410,1289569,1167627,1167977,EH38E3566454,EH38E3566265,1285000,1290000,1165000,1170000,407,-1
103,chr4,1297866,1298042,1167627,1167977,EH38E3566472,EH38E3566265,1295000,1300000,1165000,1170000,150,-1
104,chr4,1346687,1346862,1167627,1167977,EH38E3566547,EH38E3566265,1345000,1350000,1165000,1170000,97,-1
105,chr4,1712994,1713211,1167627,1167977,EH38E3567012,EH38E3566265,1710000,1715000,1165000,1170000,1,-1
106,chr4,125466,125794,1172494,1172754,EH38E2273864,EH38E3566279,125000,130000,1170000,1175000,1,-1
