,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr6,291673,291884,291913,292261,EH38E3684822,EH38E3684823,290000,295000,290000,295000,313,-1
1,chr6,551360,551708,291913,292261,EH38E2438526,EH38E3684823,550000,555000,290000,295000,30,-1
2,chr6,659281,659456,291913,292261,EH38E2438591,EH38E3684823,655000,660000,290000,295000,5,-1
3,chr6,660076,660405,291913,292261,EH38E2438593,EH38E3684823,660000,665000,290000,295000,1,-1
4,chr6,291673,291884,292375,292551,EH38E3684822,EH38E3684824,290000,295000,290000,295000,313,-1
5,chr6,551360,551708,292375,292551,EH38E2438526,EH38E3684824,550000,555000,290000,295000,30,-1
6,chr6,659281,659456,292375,292551,EH38E2438591,EH38E3684824,655000,660000,290000,295000,5,-1
7,chr6,660076,660405,292375,292551,EH38E2438593,EH38E3684824,660000,665000,290000,295000,1,-1
8,chr6,291673,291884,391601,391936,EH38E3684822,EH38E3684992,290000,295000,390000,395000,52,-1
9,chr6,551360,551708,391601,391936,EH38E2438526,EH38E3684992,550000,555000,390000,395000,44,-1
10,chr6,659281,659456,391601,391936,EH38E2438591,EH38E3684992,655000,660000,390000,395000,2,-1
11,chr6,660076,660405,391601,391936,EH38E2438593,EH38E3684992,660000,665000,390000,395000,6,-1
12,chr6,680329,680679,391601,391936,EH38E2438601,EH38E3684992,680000,685000,390000,395000,9,-1
13,chr6,683946,684293,391601,391936,EH38E3685190,EH38E3684992,680000,685000,390000,395000,9,-1
14,chr6,291673,291884,692478,692824,EH38E3684822,EH38E3685197,290000,295000,690000,695000,2,-1
15,chr6,551360,551708,692478,692824,EH38E2438526,EH38E3685197,550000,555000,690000,695000,17,-1
16,chr6,659281,659456,692478,692824,EH38E2438591,EH38E3685197,655000,660000,690000,695000,184,-1
17,chr6,660076,660405,692478,692824,EH38E2438593,EH38E3685197,660000,665000,690000,695000,163,-1
18,chr6,680329,680679,692478,692824,EH38E2438601,EH38E3685197,680000,685000,690000,695000,322,-1
19,chr6,683946,684293,692478,692824,EH38E3685190,EH38E3685197,680000,685000,690000,695000,322,-1
20,chr6,291673,291884,692907,693253,EH38E3684822,EH38E3685198,290000,295000,690000,695000,2,-1
21,chr6,551360,551708,692907,693253,EH38E2438526,EH38E3685198,550000,555000,690000,695000,17,-1
22,chr6,659281,659456,692907,693253,EH38E2438591,EH38E3685198,655000,660000,690000,695000,184,-1
23,chr6,660076,660405,692907,693253,EH38E2438593,EH38E3685198,660000,665000,690000,695000,163,-1
24,chr6,680329,680679,692907,693253,EH38E2438601,EH38E3685198,680000,685000,690000,695000,322,-1
25,chr6,683946,684293,692907,693253,EH38E3685190,EH38E3685198,680000,685000,690000,695000,322,-1
26,chr6,660076,660405,1311791,1312140,EH38E2438593,EH38E3685456,660000,665000,1310000,1315000,1,-1
27,chr6,680329,680679,1311791,1312140,EH38E2438601,EH38E3685456,680000,685000,1310000,1315000,1,-1
28,chr6,683946,684293,1311791,1312140,EH38E3685190,EH38E3685456,680000,685000,1310000,1315000,1,-1
29,chr6,659281,659456,1384798,1384955,EH38E2438591,EH38E3685515,655000,660000,1380000,1385000,1,-1
30,chr6,660076,660405,1384798,1384955,EH38E2438593,EH38E3685515,660000,665000,1380000,1385000,1,-1
31,chr6,680329,680679,1384798,1384955,EH38E2438601,EH38E3685515,680000,685000,1380000,1385000,1,-1
32,chr6,683946,684293,1384798,1384955,EH38E3685190,EH38E3685515,680000,685000,1380000,1385000,1,-1
