,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr6,291673,291884,291913,292261,EH38E3684822,EH38E3684823,291000,292000,291000,292000,633,-1
1,chr6,551360,551708,291913,292261,EH38E2438526,EH38E3684823,551000,552000,291000,292000,1,-1
2,chr6,680329,680679,291913,292261,EH38E2438601,EH38E3684823,680000,681000,291000,292000,1,-1
3,chr6,2853734,2854084,291913,292261,EH38E3686278,EH38E3684823,2853000,2854000,291000,292000,1,-1
4,chr6,2877035,2877350,291913,292261,EH38E2440149,EH38E3684823,2877000,2878000,291000,292000,1,-1
5,chr6,659281,659456,291913,292261,EH38E2438591,EH38E3684823,659000,660000,292000,293000,1,-1
6,chr6,683946,684293,291913,292261,EH38E3685190,EH38E3684823,683000,684000,292000,293000,1,-1
7,chr6,291673,291884,292375,292551,EH38E3684822,EH38E3684824,291000,292000,292000,293000,231,-1
8,chr6,551360,551708,292375,292551,EH38E2438526,EH38E3684824,551000,552000,292000,293000,1,-1
9,chr6,659281,659456,292375,292551,EH38E2438591,EH38E3684824,659000,660000,292000,293000,1,-1
10,chr6,683946,684293,292375,292551,EH38E3685190,EH38E3684824,683000,684000,292000,293000,1,-1
11,chr6,291673,291884,391601,391936,EH38E3684822,EH38E3684992,291000,292000,391000,392000,4,-1
12,chr6,551360,551708,391601,391936,EH38E2438526,EH38E3684992,551000,552000,391000,392000,7,-1
13,chr6,659281,659456,391601,391936,EH38E2438591,EH38E3684992,659000,660000,391000,392000,1,-1
14,chr6,660076,660405,391601,391936,EH38E2438593,EH38E3684992,660000,661000,391000,392000,1,-1
15,chr6,680329,680679,391601,391936,EH38E2438601,EH38E3684992,680000,681000,391000,392000,1,-1
16,chr6,683946,684293,391601,391936,EH38E3685190,EH38E3684992,684000,685000,391000,392000,1,-1
17,chr6,2765041,2765225,391601,391936,EH38E3686212,EH38E3684992,2765000,2766000,391000,392000,1,-1
