,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr9,557846,558196,214671,214994,EH38E2677053,EH38E3870851,557000,558000,214000,215000,1,-1
1,chr9,727846,728053,214671,214994,EH38E2677223,EH38E3870851,727000,728000,214000,215000,1,-1
2,chr9,504338,504548,469715,469955,EH38E3871009,EH38E2676977,504000,505000,469000,470000,8,-1
3,chr9,557846,558196,469715,469955,EH38E2677053,EH38E2676977,557000,558000,469000,470000,2,-1
4,chr9,727846,728053,469715,469955,EH38E2677223,EH38E2676977,727000,728000,469000,470000,2,-1
5,chr9,2158757,2159091,469715,469955,EH38E3871598,EH38E2676977,2159000,2160000,469000,470000,1,-1
6,chr9,504338,504548,470056,470405,EH38E3871009,EH38E3870988,504000,505000,470000,471000,10,-1
7,chr9,557846,558196,470056,470405,EH38E2677053,EH38E3870988,557000,558000,470000,471000,3,-1
8,chr9,504338,504548,504551,504771,EH38E3871009,EH38E3871010,504000,505000,504000,505000,277,-1
9,chr9,557846,558196,504551,504771,EH38E2677053,EH38E3871010,557000,558000,504000,505000,4,-1
10,chr9,2812791,2813070,504551,504771,EH38E2678280,EH38E3871010,2812000,2813000,504000,505000,1,-1
11,chr9,557846,558196,706678,707028,EH38E2677053,EH38E3871135,558000,559000,706000,707000,2,-1
12,chr9,2158757,2159091,706678,707028,EH38E3871598,EH38E3871135,2158000,2159000,706000,707000,1,-1
13,chr9,504338,504548,706678,707028,EH38E3871009,EH38E3871135,504000,505000,707000,708000,1,-1
14,chr9,727846,728053,706678,707028,EH38E2677223,EH38E3871135,727000,728000,707000,708000,4,-1
15,chr9,504338,504548,841429,841686,EH38E3871009,EH38E3871229,504000,505000,841000,842000,5,-1
16,chr9,557846,558196,841429,841686,EH38E2677053,EH38E3871229,558000,559000,841000,842000,1,-1
17,chr9,504338,504548,841698,841868,EH38E3871009,EH38E3871230,504000,505000,841000,842000,5,-1
18,chr9,557846,558196,841698,841868,EH38E2677053,EH38E3871230,558000,559000,841000,842000,1,-1
19,chr9,504338,504548,976349,976694,EH38E3871009,EH38E3871291,504000,505000,976000,977000,1,-1
20,chr9,557846,558196,976349,976694,EH38E2677053,EH38E3871291,557000,558000,976000,977000,1,-1
21,chr9,2158757,2159091,976349,976694,EH38E3871598,EH38E3871291,2159000,2160000,976000,977000,1,-1
22,chr9,2613687,2614031,976349,976694,EH38E3871795,EH38E3871291,2614000,2615000,976000,977000,1,-1
23,chr9,2614108,2614313,976349,976694,EH38E3871796,EH38E3871291,2614000,2615000,976000,977000,1,-1
24,chr9,3525404,3525748,976349,976694,EH38E3872075,EH38E3871291,3525000,3526000,976000,977000,1,-1
25,chr9,3526257,3526603,976349,976694,EH38E3872077,EH38E3871291,3526000,3527000,976000,977000,1,-1
26,chr9,2241231,2241466,1042548,1042770,EH38E2677893,EH38E2677394,2241000,2242000,1042000,1043000,1,-1
27,chr9,2241473,2241811,1042548,1042770,EH38E2677894,EH38E2677394,2241000,2242000,1042000,1043000,1,-1
28,chr9,2241854,2242204,1042548,1042770,EH38E2677895,EH38E2677394,2241000,2242000,1042000,1043000,1,-1
29,chr9,727846,728053,1050105,1050454,EH38E2677223,EH38E3871340,727000,728000,1050000,1051000,1,-1
30,chr9,2241231,2241466,1050105,1050454,EH38E2677893,EH38E3871340,2241000,2242000,1050000,1051000,1,-1
