,chrom,enh_start,enh_end,prom_start,prom_end,enh_name,prom_name,bin1_start,bin1_end,bin2_start,bin2_end,modle_count,valid_count
0,chr3,3126542,3126725,2098529,2098877,EH38E2174312,EH38E2174001,3126000,3127000,2098000,2099000,1,-1
1,chr3,3798930,3799147,2098529,2098877,EH38E3492458,EH38E2174001,3799000,3800000,2098000,2099000,1,-1
2,chr3,4492465,4492668,2098529,2098877,EH38E3492677,EH38E2174001,4492000,4493000,2098000,2099000,1,-1
3,chr3,4492748,4493034,2098529,2098877,EH38E2174783,EH38E2174001,4492000,4493000,2098000,2099000,1,-1
4,chr3,3126542,3126725,2098886,2099196,EH38E2174312,EH38E3492092,3126000,3127000,2098000,2099000,1,-1
5,chr3,3798930,3799147,2098886,2099196,EH38E3492458,EH38E3492092,3799000,3800000,2098000,2099000,1,-1
6,chr3,4492465,4492668,2098886,2099196,EH38E3492677,EH38E3492092,4492000,4493000,2098000,2099000,1,-1
7,chr3,4492748,4493034,2098886,2099196,EH38E2174783,EH38E3492092,4492000,4493000,2098000,2099000,1,-1
8,chr3,3126542,3126725,3126729,3127076,EH38E2174312,EH38E3492305,3126000,3127000,3126000,3127000,265,-1
9,chr3,3798589,3798928,3126729,3127076,EH38E3492457,EH38E3492305,3798000,3799000,3126000,3127000,1,-1
10,chr3,3798930,3799147,3126729,3127076,EH38E3492458,EH38E3492305,3798000,3799000,3126000,3127000,1,-1
11,chr3,3801444,3801793,3126729,3127076,EH38E3492463,EH38E3492305,3801000,3802000,3126000,3127000,1,-1
12,chr3,4466704,4466882,3126729,3127076,EH38E3492664,EH38E3492305,4466000,4467000,3126000,3127000,1,-1
13,chr3,4466892,4467066,3126729,3127076,EH38E3492665,EH38E3492305,4466000,4467000,3126000,3127000,1,-1
14,chr3,4071504,4071748,3126729,3127076,EH38E2174597,EH38E3492305,4071000,4072000,3127000,3128000,1,-1
15,chr3,3126542,3126725,3179564,3179914,EH38E2174312,EH38E3492328,3126000,3127000,3179000,3180000,4,-1
16,chr3,3798930,3799147,3179564,3179914,EH38E3492458,EH38E3492328,3799000,3800000,3179000,3180000,1,-1
17,chr3,4466892,4467066,3179564,3179914,EH38E3492665,EH38E3492328,4467000,4468000,3179000,3180000,1,-1
18,chr3,3126542,3126725,3799187,3799536,EH38E2174312,EH38E3492459,3126000,3127000,3799000,3800000,2,-1
19,chr3,3798589,3798928,3799187,3799536,EH38E3492457,EH38E3492459,3798000,3799000,3799000,3800000,222,-1
20,chr3,3798930,3799147,3799187,3799536,EH38E3492458,EH38E3492459,3799000,3800000,3799000,3800000,360,-1
21,chr3,3801444,3801793,3799187,3799536,EH38E3492463,EH38E3492459,3801000,3802000,3799000,3800000,90,-1
22,chr3,4071504,4071748,3799187,3799536,EH38E2174597,EH38E3492459,4071000,4072000,3799000,3800000,1,-1
23,chr3,4466704,4466882,3799187,3799536,EH38E3492664,EH38E3492459,4466000,4467000,3799000,3800000,1,-1
24,chr3,4466892,4467066,3799187,3799536,EH38E3492665,EH38E3492459,4466000,4467000,3799000,3800000,1,-1
25,chr3,4492465,4492668,3799187,3799536,EH38E3492677,EH38E3492459,4492000,4493000,3799000,3800000,1,-1
26,chr3,4492748,4493034,3799187,3799536,EH38E2174783,EH38E3492459,4492000,4493000,3799000,3800000,1,-1
27,chr3,3798589,3798928,4303236,4303399,EH38E3492457,EH38E3492571,3798000,3799000,4303000,4304000,2,-1
28,chr3,3798930,3799147,4303236,4303399,EH38E3492458,EH38E3492571,3798000,3799000,4303000,4304000,2,-1
29,chr3,3801444,3801793,4303236,4303399,EH38E3492463,EH38E3492571,3801000,3802000,4303000,4304000,1,-1
30,chr3,4071504,4071748,4303236,4303399,EH38E2174597,EH38E3492571,4071000,4072000,4303000,4304000,2,-1
31,chr3,4466704,4466882,4303236,4303399,EH38E3492664,EH38E3492571,4466000,4467000,4303000,4304000,1,-1
32,chr3,4466892,4467066,4303236,4303399,EH38E3492665,EH38E3492571,4466000,4467000,4303000,4304000,1,-1
33,chr3,4492465,4492668,4303236,4303399,EH38E3492677,EH38E3492571,4492000,4493000,4303000,4304000,2,-1
34,chr3,4492748,4493034,4303236,4303399,EH38E2174783,EH38E3492571,4492000,4493000,4303000,4304000,2,-1
35,chr3,5122736,5123081,4303236,4303399,EH38E3493105,EH38E3492571,5122000,5123000,4303000,4304000,1,-1
36,chr3,5213487,5213837,4303236,4303399,EH38E3493177,EH38E3492571,5213000,5214000,4303000,4304000,1,-1
37,chr3,3798589,3798928,4303402,4303668,EH38E3492457,EH38E3492572,3798000,3799000,4303000,4304000,2,-1
38,chr3,3798930,3799147,4303402,4303668,EH38E3492458,EH38E3492572,3798000,3799000,4303000,4304000,2,-1
39,chr3,3801444,3801793,4303402,4303668,EH38E3492463,EH38E3492572,3801000,3802000,4303000,4304000,1,-1
40,chr3,4071504,4071748,4303402,4303668,EH38E2174597,EH38E3492572,4071000,4072000,4303000,4304000,2,-1
41,chr3,4466704,4466882,4303402,4303668,EH38E3492664,EH38E3492572,4466000,4467000,4303000,4304000,1,-1
42,chr3,4466892,4467066,4303402,4303668,EH38E3492665,EH38E3492572,4466000,4467000,4303000,4304000,1,-1
43,chr3,4492465,4492668,4303402,4303668,EH38E3492677,EH38E3492572,4492000,4493000,4303000,4304000,2,-1
